"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2018,12,17,195
2019,12,17,219
2020,12,17,252
2021,12,17,224
2015,1,18,20
2016,1,18,18
2017,1,18,27
2018,1,18,39
2019,1,18,48
2020,1,18,23
2021,1,18,20
2022,1,18,22
2015,2,18,22
2016,2,18,22
2017,2,18,19
2018,2,18,53
2019,2,18,20
2020,2,18,23
2021,2,18,35
2022,2,18,30
2015,3,18,22
2016,3,18,14
2017,3,18,14
2018,3,18,73
2019,3,18,31
2020,3,18,23
2021,3,18,19
2022,3,18,41
2015,4,18,15
2016,4,18,12
2017,4,18,9
2018,4,18,70
2019,4,18,14
2020,4,18,12
2021,4,18,21
2022,4,18,30
2015,5,18,21
2016,5,18,18
2017,5,18,16
2018,5,18,74
2019,5,18,22
2020,5,18,15
2021,5,18,20
2022,5,18,20
2015,6,18,16
2016,6,18,8
2017,6,18,14
2018,6,18,62
2019,6,18,31
2020,6,18,16
2021,6,18,21
2022,6,18,27
2015,7,18,9
2016,7,18,9
2017,7,18,26
2018,7,18,66
2019,7,18,21
2020,7,18,30
2021,7,18,38
2015,8,18,13
2016,8,18,21
2017,8,18,28
2018,8,18,82
2019,8,18,20
2020,8,18,27
2021,8,18,30
2015,9,18,17
2016,9,18,14
2017,9,18,24
2018,9,18,56
2019,9,18,13
2020,9,18,17
2021,9,18,17
2015,10,18,12
2016,10,18,11
2017,10,18,9
2018,10,18,34
2019,10,18,21
2020,10,18,15
2021,10,18,42
2015,11,18,7
2016,11,18,15
2017,11,18,16
2018,11,18,41
2019,11,18,16
2020,11,18,16
2021,11,18,20
2015,12,18,14
2016,12,18,6
2017,12,18,19
2018,12,18,53
2019,12,18,24
2020,12,18,13
2021,12,18,22
2015,1,19,150
2016,1,19,204
2017,1,19,228
2018,1,19,100
2019,1,19,100
2020,1,19,139
2021,1,19,184
2022,1,19,237
2015,2,19,160
2016,2,19,209
2017,2,19,207
2018,2,19,108
2019,2,19,112
2020,2,19,143
2021,2,19,156
2022,2,19,255
2015,3,19,199
2016,3,19,224
2017,3,19,212
2018,3,19,112
2019,3,19,97
2020,3,19,140
2021,3,19,250
2022,3,19,257
2015,4,19,175
2016,4,19,221
2017,4,19,215
2018,4,19,134
2019,4,19,91
2020,4,19,104
2021,4,19,200
2022,4,19,207
2015,5,19,185
2016,5,19,190
2017,5,19,218
2018,5,19,120
2019,5,19,90
2020,5,19,129
2021,5,19,232
2022,5,19,230
2015,6,19,149
2016,6,19,175
2017,6,19,185
2018,6,19,135
2019,6,19,93
2020,6,19,116
2021,6,19,170
2022,6,19,204
2015,7,19,164
2016,7,19,182
2017,7,19,160
2018,7,19,134
2019,7,19,94
2020,7,19,117
2021,7,19,270
2015,8,19,179
2016,8,19,216
2017,8,19,193
2018,8,19,96
2019,8,19,98
2020,8,19,114
2021,8,19,409
2015,9,19,188
2016,9,19,217
2017,9,19,171
2018,9,19,48
2019,9,19,100
2020,9,19,164
2021,9,19,250
2015,10,19,194
2016,10,19,208
2017,10,19,203
2018,10,19,81
2019,10,19,102
2020,10,19,185
2021,10,19,232
2015,11,19,185
2016,11,19,199
2017,11,19,177
2018,11,19,86
2019,11,19,151
2020,11,19,165
2021,11,19,212
2015,12,19,206
2016,12,19,172
2017,12,19,132
2018,12,19,59
2019,12,19,109
2020,12,19,169
2021,12,19,209
2015,1,20,0
2016,1,20,128
2017,1,20,177
2018,1,20,147
2019,1,20,137
2020,1,20,115
2021,1,20,89
2022,1,20,121
2015,2,20,71
2016,2,20,135
2017,2,20,119
2018,2,20,135
2019,2,20,129
2020,2,20,119
2021,2,20,82
2022,2,20,76
2015,3,20,0
2016,3,20,131
2017,3,20,152
2018,3,20,148
2019,3,20,137
2020,3,20,107
2021,3,20,73
2022,3,20,70
2015,4,20,0
2016,4,20,115
2017,4,20,164
2018,4,20,125
2019,4,20,106
2020,4,20,76
2021,4,20,62
2022,4,20,75
2015,5,20,67
2016,5,20,101
2017,5,20,111
2018,5,20,142
2019,5,20,115
2020,5,20,99
2021,5,20,76
2022,5,20,71
2015,6,20,0
2016,6,20,149
2017,6,20,147
2018,6,20,165
2019,6,20,119
2020,6,20,95
2021,6,20,76
2022,6,20,84
2015,7,20,0
2016,7,20,192
2017,7,20,104
2018,7,20,104
2019,7,20,136
2020,7,20,107
2021,7,20,73
2015,8,20,43
2016,8,20,166
2017,8,20,130
2018,8,20,136
2019,8,20,129
2020,8,20,103
2021,8,20,77
2015,9,20,0
2016,9,20,130
2017,9,20,107
2018,9,20,135
2019,9,20,126
2020,9,20,80
2021,9,20,76
2015,10,20,0
2016,10,20,0
2017,10,20,112
2018,10,20,129
2019,10,20,135
2020,10,20,85
2021,10,20,91
2015,11,20,62
2016,11,20,158
2017,11,20,108
2018,11,20,127
2019,11,20,130
2020,11,20,80
2021,11,20,84
2015,12,20,0
2016,12,20,182
2017,12,20,146
2018,12,20,144
2019,12,20,154
2020,12,20,97
2021,12,20,96
2015,1,21,278
2016,1,21,289
2017,1,21,732
2018,1,21,1149
2019,1,21,1011
2020,1,21,894
2021,1,21,518
2022,1,21,475
2015,2,21,237
2016,2,21,295
2017,2,21,675
2018,2,21,950
2019,2,21,808
2020,2,21,789
2021,2,21,527
2022,2,21,439
2015,3,21,231
2016,3,21,307
2017,3,21,818
2018,3,21,983
2019,3,21,903
2020,3,21,831
2021,3,21,538
2022,3,21,492
2015,4,21,241
2016,4,21,326
2017,4,21,819
2018,4,21,979
2019,4,21,941
2020,4,21,694
2021,4,21,479
2022,4,21,487
2015,5,21,250
2016,5,21,371
2017,5,21,854
2018,5,21,983
2019,5,21,921
2020,5,21,629
2021,5,21,472
2022,5,21,534
2015,6,21,238
2016,6,21,394
2017,6,21,845
2018,6,21,972
2019,6,21,1146
2020,6,21,613
2021,6,21,492
2022,6,21,437
2015,7,21,186
2016,7,21,391
2017,7,21,946
2018,7,21,1103
2019,7,21,1094
2020,7,21,698
2021,7,21,537
2015,8,21,190
2016,8,21,388
2017,8,21,893
2018,8,21,1132
2019,8,21,975
2020,8,21,623
2021,8,21,512
2015,9,21,259
2016,9,21,407
2017,9,21,810
2018,9,21,959
2019,9,21,883
2020,9,21,627
2021,9,21,510
2015,10,21,261
2016,10,21,440
2017,10,21,862
2018,10,21,1156
2019,10,21,1039
2020,10,21,524
2021,10,21,542
2015,11,21,278
2016,11,21,450
2017,11,21,917
2018,11,21,1074
2019,11,21,899
2020,11,21,602
2021,11,21,518
2015,12,21,286
2016,12,21,474
2017,12,21,895
2018,12,21,1072
2019,12,21,911
2020,12,21,635
2021,12,21,539
2015,1,22,286
2016,1,22,305
2017,1,22,365
2018,1,22,442
2019,1,22,389
2020,1,22,286
2021,1,22,237
2022,1,22,255
2015,2,22,257
2016,2,22,273
2017,2,22,355
2018,2,22,323
2019,2,22,371
2020,2,22,280
2021,2,22,217
2022,2,22,216
2015,3,22,247
2016,3,22,340
2017,3,22,399
2018,3,22,389
2019,3,22,342
2020,3,22,272
2021,3,22,247
2022,3,22,293
2015,4,22,248
2016,4,22,319
2017,4,22,370
2018,4,22,388
2019,4,22,366
2020,4,22,221
2021,4,22,221
2022,4,22,235
2015,5,22,306
2016,5,22,337
2017,5,22,445
2018,5,22,469
2019,5,22,348
2020,5,22,173
2021,5,22,241
2022,5,22,269
2015,6,22,306
2016,6,22,361
2017,6,22,459
2018,6,22,458
2019,6,22,325
2020,6,22,182
2021,6,22,241
2022,6,22,239
2015,7,22,282
2016,7,22,372
2017,7,22,458
2018,7,22,469
2019,7,22,326
2020,7,22,278
2021,7,22,255
2015,8,22,325
2016,8,22,452
2017,8,22,438
2018,8,22,549
2019,8,22,317
2020,8,22,237
2021,8,22,242
2015,9,22,352
2016,9,22,396
2017,9,22,420
2018,9,22,417
2019,9,22,311
2020,9,22,228
2021,9,22,222
2015,10,22,315
2016,10,22,421
2017,10,22,457
2018,10,22,466
2019,10,22,293
2020,10,22,268
2021,10,22,252
2015,11,22,274
2016,11,22,388
2017,11,22,437
2018,11,22,416
2019,11,22,313
2020,11,22,250
2021,11,22,265
2015,12,22,310
2016,12,22,383
2017,12,22,447
2018,12,22,505
2019,12,22,334
2020,12,22,264
2021,12,22,265
2015,1,23,58
2016,1,23,14
2017,1,23,69
2018,1,23,63
2019,1,23,129
2020,1,23,149
2021,1,23,110
2022,1,23,81
2015,2,23,27
2016,2,23,32
2017,2,23,65
2018,2,23,60
2019,2,23,114
2020,2,23,124
2021,2,23,113
2022,2,23,89
2015,3,23,134
2016,3,23,23
2017,3,23,97
2018,3,23,56
2019,3,23,133
2020,3,23,99
2021,3,23,128
2022,3,23,101
2015,4,23,61
2016,4,23,15
2017,4,23,75
2018,4,23,63
2019,4,23,128
2020,4,23,65
2021,4,23,107
2022,4,23,88
2015,5,23,67
2016,5,23,24
2017,5,23,79
2018,5,23,79
2019,5,23,139
2020,5,23,62
2021,5,23,114
2022,5,23,80
2015,6,23,64
2016,6,23,27
2017,6,23,62
2018,6,23,72
2019,6,23,118
2020,6,23,115
2021,6,23,101
2022,6,23,104
2015,7,23,80
2016,7,23,33
2017,7,23,81
2018,7,23,88
2019,7,23,149
2020,7,23,124
2021,7,23,109
2015,8,23,64
2016,8,23,30
2017,8,23,97
2018,8,23,104
2019,8,23,129
2020,8,23,110
2021,8,23,103
2015,9,23,81
2016,9,23,34
2017,9,23,67
2018,9,23,94
2019,9,23,122
2020,9,23,102
2021,9,23,95
2015,10,23,76
2016,10,23,71
2017,10,23,56
2018,10,23,102
2019,10,23,139
2020,10,23,89
2021,10,23,107
2015,11,23,67
2016,11,23,79
2017,11,23,58
2018,11,23,107
2019,11,23,128
2020,11,23,121
2021,11,23,118
2015,12,23,72
2016,12,23,64
2017,12,23,64
2018,12,23,124
2019,12,23,88
2020,12,23,114
2021,12,23,110
2015,1,24,75
2016,1,24,165
2017,1,24,132
2018,1,24,191
2019,1,24,177
2020,1,24,218
2021,1,24,160
2022,1,24,185
2015,2,24,61
2016,2,24,157
2017,2,24,166
2018,2,24,189
2019,2,24,130
2020,2,24,191
2021,2,24,119
2022,2,24,173
2015,3,24,68
2016,3,24,70
2017,3,24,119
2018,3,24,230
2019,3,24,163
2020,3,24,165
2021,3,24,117
2022,3,24,184
2015,4,24,74
2016,4,24,71
2017,4,24,134
2018,4,24,225
2019,4,24,187
2020,4,24,144
2021,4,24,140
2022,4,24,203
2015,5,24,67
2016,5,24,94
2017,5,24,121
2018,5,24,143
2019,5,24,197
2020,5,24,157
2021,5,24,158
2022,5,24,171
2015,6,24,71
2016,6,24,76
2017,6,24,127
2018,6,24,160
2019,6,24,186
2020,6,24,147
2021,6,24,139
2022,6,24,203
2015,7,24,78
2016,7,24,100
2017,7,24,116
2018,7,24,135
2019,7,24,171
2020,7,24,128
2021,7,24,161
2015,8,24,99
2016,8,24,123
2017,8,24,126
2018,8,24,139
2019,8,24,200
2020,8,24,125
2021,8,24,193
2015,9,24,40
2016,9,24,108
2017,9,24,177
2018,9,24,135
2019,9,24,190
2020,9,24,139
2021,9,24,198
2015,10,24,79
2016,10,24,127
2017,10,24,170
2018,10,24,217
2019,10,24,239
2020,10,24,183
2021,10,24,198
2015,11,24,88
2016,11,24,110
2017,11,24,189
2018,11,24,185
2019,11,24,201
2020,11,24,146
2021,11,24,201
2015,12,24,103
2016,12,24,127
2017,12,24,173
2018,12,24,209
2019,12,24,235
2020,12,24,128
2021,12,24,233
2015,1,25,318
2016,1,25,246
2017,1,25,391
2018,1,25,320
2019,1,25,285
2020,1,25,187
2021,1,25,177
2022,1,25,180
2015,2,25,285
2016,2,25,267
2017,2,25,379
2018,2,25,268
2019,2,25,256
2020,2,25,169
2021,2,25,176
2022,2,25,154
2015,3,25,331
2016,3,25,252
2017,3,25,486
2018,3,25,280
2019,3,25,255
2020,3,25,171
2021,3,25,199
2022,3,25,166
2015,4,25,266
2016,4,25,236
2017,4,25,455
2018,4,25,291
2019,4,25,204
2020,4,25,131
2021,4,25,182
2022,4,25,154
2015,5,25,273
2016,5,25,222
2017,5,25,492
2018,5,25,307
2019,5,25,231
2020,5,25,143
2021,5,25,196
2022,5,25,169
2015,6,25,242
2016,6,25,245
2017,6,25,457
2018,6,25,298
2019,6,25,204
2020,6,25,191
2021,6,25,163
2022,6,25,148
2015,7,25,275
2016,7,25,250
2017,7,25,363
2018,7,25,298
2019,7,25,223
2020,7,25,178
2021,7,25,191
2015,8,25,297
2016,8,25,255
2017,8,25,413
2018,8,25,335
2019,8,25,152
2020,8,25,171
2021,8,25,174
2015,9,25,254
2016,9,25,277
2017,9,25,359
2018,9,25,318
2019,9,25,158
2020,9,25,169
2021,9,25,171
2015,10,25,266
2016,10,25,327
2017,10,25,370
2018,10,25,356
2019,10,25,228
2020,10,25,171
2021,10,25,181
2015,11,25,297
2016,11,25,312
2017,11,25,317
2018,11,25,359
2019,11,25,175
2020,11,25,164
2021,11,25,202
2015,12,25,233
2016,12,25,377
2017,12,25,277
2018,12,25,334
2019,12,25,164
2020,12,25,173
2021,12,25,149
2015,1,26,417
2016,1,26,393
2017,1,26,363
2018,1,26,298
2019,1,26,211
2020,1,26,243
2021,1,26,150
2022,1,26,152
2015,2,26,363
2016,2,26,351
2017,2,26,317
2018,2,26,186
2019,2,26,178
2020,2,26,204
2021,2,26,148
2022,2,26,137
2015,3,26,395
2016,3,26,327
2017,3,26,409
2018,3,26,197
2019,3,26,227
2020,3,26,185
2021,3,26,112
2022,3,26,133
2015,4,26,367
2016,4,26,294
2017,4,26,297
2018,4,26,243
2019,4,26,174
2020,4,26,150
2021,4,26,95
2022,4,26,182
2015,5,26,357
2016,5,26,353
2017,5,26,353
2018,5,26,269
2019,5,26,180
2020,5,26,144
2021,5,26,122
2022,5,26,183
2015,6,26,421
2016,6,26,366
2017,6,26,251
2018,6,26,219
2019,6,26,161
2020,6,26,161
2021,6,26,108
2022,6,26,121
2015,7,26,376
2016,7,26,342
2017,7,26,201
2018,7,26,243
2019,7,26,178
2020,7,26,173
2021,7,26,124
2015,8,26,346
2016,8,26,303
2017,8,26,306
2018,8,26,227
2019,8,26,195
2020,8,26,157
2021,8,26,101
2015,9,26,399
2016,9,26,322
2017,9,26,256
2018,9,26,232
2019,9,26,218
2020,9,26,169
2021,9,26,146
2015,10,26,421
2016,10,26,263
2017,10,26,277
2018,10,26,273
2019,10,26,246
2020,10,26,143
2021,10,26,156
2015,11,26,401
2016,11,26,184
2017,11,26,252
2018,11,26,208
2019,11,26,197
2020,11,26,161
2021,11,26,148
2015,12,26,388
2016,12,26,193
2017,12,26,201
2018,12,26,230
2019,12,26,234
2020,12,26,139
2021,12,26,177
2015,1,27,120
2016,1,27,172
2017,1,27,221
2018,1,27,383
2019,1,27,257
2020,1,27,178
2021,1,27,101
2022,1,27,88
2015,2,27,96
2016,2,27,169
2017,2,27,185
2018,2,27,328
2019,2,27,199
2020,2,27,119
2021,2,27,88
2022,2,27,76
2015,3,27,143
2016,3,27,183
2017,3,27,203
2018,3,27,347
2019,3,27,246
2020,3,27,115
2021,3,27,99
2022,3,27,93
2015,4,27,104
2016,4,27,157
2017,4,27,250
2018,4,27,351
2019,4,27,198
2020,4,27,74
2021,4,27,75
2022,4,27,92
2015,5,27,163
2016,5,27,153
2017,5,27,283
2018,5,27,357
2019,5,27,224
2020,5,27,53
2021,5,27,79
2022,5,27,99
2015,6,27,172
2016,6,27,170
2017,6,27,322
2018,6,27,372
2019,6,27,197
2020,6,27,83
2021,6,27,110
2022,6,27,79
2015,7,27,160
2016,7,27,181
2017,7,27,283
2018,7,27,369
2019,7,27,222
2020,7,27,91
2021,7,27,127
2015,8,27,123
2016,8,27,206
2017,8,27,290
2018,8,27,370
2019,8,27,172
2020,8,27,121
2021,8,27,87
2015,9,27,168
2016,9,27,250
2017,9,27,290
2018,9,27,346
2019,9,27,174
2020,9,27,86
2021,9,27,103
2015,10,27,119
2016,10,27,277
2017,10,27,338
2018,10,27,367
2019,10,27,213
2020,10,27,105
2021,10,27,111
2015,11,27,160
2016,11,27,244
2017,11,27,309
2018,11,27,384
2019,11,27,188
2020,11,27,97
2021,11,27,102
2015,12,27,180
2016,12,27,248
2017,12,27,278
2018,12,27,334
2019,12,27,170
2020,12,27,103
2021,12,27,111
2015,1,28,514
2016,1,28,416
2017,1,28,266
2018,1,28,369
2019,1,28,264
2020,1,28,216
2021,1,28,156
2022,1,28,140
2015,2,28,689
2016,2,28,409
2017,2,28,290
2018,2,28,306
2019,2,28,202
2020,2,28,207
2021,2,28,140
2022,2,28,122
2015,3,28,641
2016,3,28,407
2017,3,28,295
2018,3,28,373
2019,3,28,279
2020,3,28,189
2021,3,28,203
2022,3,28,155
2015,4,28,629
2016,4,28,392
2017,4,28,327
2018,4,28,336
2019,4,28,241
2020,4,28,155
2021,4,28,180
2022,4,28,147
2015,5,28,542
2016,5,28,439
2017,5,28,454
2018,5,28,357
2019,5,28,252
2020,5,28,143
2021,5,28,188
2022,5,28,117
2015,6,28,554
2016,6,28,313
2017,6,28,423
2018,6,28,317
2019,6,28,185
2020,6,28,170
2021,6,28,188
2022,6,28,132
2015,7,28,484
2016,7,28,329
2017,7,28,335
2018,7,28,286
2019,7,28,208
2020,7,28,153
2021,7,28,181
2015,8,28,432
2016,8,28,275
2017,8,28,351
2018,8,28,347
2019,8,28,219
2020,8,28,156
2021,8,28,173
2015,9,28,517
2016,9,28,317
2017,9,28,471
2018,9,28,315
2019,9,28,228
2020,9,28,162
2021,9,28,186
2015,10,28,577
2016,10,28,327
2017,10,28,750
2018,10,28,318
2019,10,28,260
2020,10,28,190
2021,10,28,129
2015,11,28,409
2016,11,28,318
2017,11,28,557
2018,11,28,256
2019,11,28,217
2020,11,28,165
2021,11,28,156
2015,12,28,428
2016,12,28,342
2017,12,28,430
2018,12,28,271
2019,12,28,196
2020,12,28,148
2021,12,28,157
2015,1,29,119
2016,1,29,100
2017,1,29,130
2018,1,29,161
2019,1,29,172
2020,1,29,104
2021,1,29,96
2022,1,29,107
2015,2,29,98
2016,2,29,114
2017,2,29,150
2018,2,29,151
2019,2,29,116
2020,2,29,119
2021,2,29,88
2022,2,29,97
2015,3,29,109
2016,3,29,100
2017,3,29,174
2018,3,29,181
2019,3,29,139
2020,3,29,108
2021,3,29,93
2022,3,29,118
2015,4,29,77
2016,4,29,106
2017,4,29,183
2018,4,29,137
2019,4,29,123
2020,4,29,101
2021,4,29,95
2022,4,29,95
2015,5,29,69
2016,5,29,98
2017,5,29,200
2018,5,29,141
2019,5,29,117
2020,5,29,89
2021,5,29,113
2022,5,29,135
2015,6,29,86
2016,6,29,112
2017,6,29,188
2018,6,29,161
2019,6,29,128
2020,6,29,80
2021,6,29,133
2022,6,29,128
2015,7,29,87
2016,7,29,128
2017,7,29,226
2018,7,29,163
2019,7,29,142
2020,7,29,92
2021,7,29,157
2015,8,29,106
2016,8,29,105
2017,8,29,200
2018,8,29,147
2019,8,29,128
2020,8,29,137
2021,8,29,138
2015,9,29,84
2016,9,29,108
2017,9,29,186
2018,9,29,176
2019,9,29,137
2020,9,29,107
2021,9,29,141
2015,10,29,91
2016,10,29,117
2017,10,29,154
2018,10,29,202
2019,10,29,131
2020,10,29,95
2021,10,29,138
2015,11,29,108
2016,11,29,127
2017,11,29,161
2018,11,29,179
2019,11,29,131
2020,11,29,98
2021,11,29,112
2015,12,29,97
2016,12,29,137
2017,12,29,205
2018,12,29,184
2019,12,29,131
2020,12,29,126
2021,12,29,120
2015,1,30,480
2016,1,30,447
2017,1,30,940
2018,1,30,716
2019,1,30,574
2020,1,30,446
2021,1,30,357
2022,1,30,328
2015,2,30,536
2016,2,30,561
2017,2,30,799
2018,2,30,688
2019,2,30,547
2020,2,30,451
2021,2,30,318
2022,2,30,359
2015,3,30,569
2016,3,30,600
2017,3,30,760
2018,3,30,734
2019,3,30,674
2020,3,30,434
2021,3,30,388
2022,3,30,359
2015,4,30,507
2016,4,30,555
2017,4,30,689
2018,4,30,644
2019,4,30,545
2020,4,30,391
2021,4,30,346
2022,4,30,338
2015,5,30,505
2016,5,30,586
2017,5,30,747
2018,5,30,599
2019,5,30,629
2020,5,30,297
2021,5,30,347
2022,5,30,290
2015,6,30,554
2016,6,30,570
2017,6,30,689
2018,6,30,567
2019,6,30,545
2020,6,30,381
2021,6,30,365
2022,6,30,267
2015,7,30,489
2016,7,30,598
2017,7,30,743
2018,7,30,527
2019,7,30,499
2020,7,30,371
2021,7,30,354
2015,8,30,579
2016,8,30,644
2017,8,30,745
2018,8,30,529
2019,8,30,531
2020,8,30,370
2021,8,30,340
2015,9,30,595
2016,9,30,790
2017,9,30,736
2018,9,30,438
2019,9,30,508
2020,9,30,394
2021,9,30,340
2015,10,30,565
2016,10,30,737
2017,10,30,758
2018,10,30,487
2019,10,30,530
2020,10,30,434
2021,10,30,359
2015,11,30,471
2016,11,30,856
2017,11,30,685
2018,11,30,513
2019,11,30,524
2020,11,30,375
2021,11,30,353
2015,12,30,294
2016,12,30,616
2017,12,30,636
2018,12,30,510
2019,12,30,529
2020,12,30,331
2021,12,30,364
2015,1,31,12
2016,1,31,17
2017,1,31,6
2018,1,31,3
2019,1,31,3
2020,1,31,1
2021,1,31,4
2022,1,31,3
2015,2,31,6
2016,2,31,15
2017,2,31,7
2018,2,31,4
2019,2,31,6
2020,2,31,8
2021,2,31,3
2022,2,31,2
2015,3,31,9
2016,3,31,14
2017,3,31,4
2018,3,31,7
2019,3,31,4
2020,3,31,2
2021,3,31,5
2022,3,31,2
2015,4,31,10
2016,4,31,9
2017,4,31,4
2018,4,31,9
2019,4,31,3
2020,4,31,6
2021,4,31,3
2022,4,31,1
2015,5,31,8
2016,5,31,4
2017,5,31,5
2018,5,31,10
2019,5,31,11
2020,5,31,1
2021,5,31,1
2022,5,31,3
2015,6,31,12
2016,6,31,6
2017,6,31,11
2018,6,31,5
2019,6,31,3
2020,6,31,1
2021,6,31,2
2022,6,31,4
2015,7,31,7
2016,7,31,6
2017,7,31,7
2018,7,31,7
2019,7,31,4
2020,7,31,2
2021,7,31,1
2015,8,31,12
2016,8,31,11
2017,8,31,8
2018,8,31,8
2019,8,31,7
2020,8,31,6
2021,8,31,10
2015,9,31,9
2016,9,31,11
2017,9,31,4
2018,9,31,2
2019,9,31,7
2020,9,31,3
2021,9,31,5
2015,10,31,8
2016,10,31,5
2017,10,31,4
2018,10,31,6
2019,10,31,6
2020,10,31,3
2021,10,31,2
2015,11,31,10
2016,11,31,3
2017,11,31,5
2018,11,31,10
2019,11,31,2
2020,11,31,4
2021,11,31,7
2015,12,31,14
2016,12,31,4
2017,12,31,5
2018,12,31,4
2019,12,31,3
2020,12,31,6
2021,12,31,6
2015,1,32,168
2016,1,32,177
2017,1,32,145
2018,1,32,149
2019,1,32,140
2020,1,32,129
2021,1,32,100
2022,1,32,111
2015,2,32,171
2016,2,32,154
2017,2,32,138
2018,2,32,156
2019,2,32,108
2020,2,32,115
2021,2,32,84
2022,2,32,79
2015,3,32,159
2016,3,32,153
2017,3,32,149
2018,3,32,151
2019,3,32,102
2020,3,32,104
2021,3,32,101
2022,3,32,107
2015,4,32,118
2016,4,32,188
2017,4,32,165
2018,4,32,145
2019,4,32,102
2020,4,32,77
2021,4,32,102
2022,4,32,83
2015,5,32,137
2016,5,32,216
2017,5,32,155
2018,5,32,161
2019,5,32,123
2020,5,32,79
2021,5,32,108
2022,5,32,110
2015,6,32,186
2016,6,32,168
2017,6,32,165
2018,6,32,143
2019,6,32,110
2020,6,32,99
2021,6,32,95
2022,6,32,113
2015,7,32,178
2016,7,32,151
2017,7,32,181
2018,7,32,151
2019,7,32,116
2020,7,32,107
2021,7,32,92
2015,8,32,159
2016,8,32,200
2017,8,32,202
2018,8,32,182
2019,8,32,109
2020,8,32,80
2021,8,32,94
2015,9,32,166
2016,9,32,172
2017,9,32,203
2018,9,32,112
2019,9,32,103
2020,9,32,87
2021,9,32,121
2015,10,32,169
2016,10,32,185
2017,10,32,138
2018,10,32,159
2019,10,32,114
2020,10,32,104
2021,10,32,110
2015,11,32,187
2016,11,32,173
2017,11,32,150
2018,11,32,147
2019,11,32,143
2020,11,32,63
2021,11,32,178
2015,12,32,161
2016,12,32,140
2017,12,32,133
2018,12,32,146
2019,12,32,148
2020,12,32,101
2021,12,32,101
2015,1,0,12973
2016,1,0,11576
2017,1,0,14869
2018,1,0,15980
2019,1,0,14304
2020,1,0,11871
2021,1,0,8624
2022,1,0,8771
2015,2,0,12053
2016,2,0,12034
2017,2,0,13638
2018,2,0,14365
2019,2,0,12321
2020,2,0,10912
2021,2,0,8221
2022,2,0,8063
2015,3,0,12528
2016,3,0,12351
2017,3,0,14909
2018,3,0,15166
2019,3,0,13715
2020,3,0,10923
2021,3,0,9155
2022,3,0,8803
2015,4,0,11283
2016,4,0,11867
2017,4,0,13887
2018,4,0,14440
2019,4,0,12515
2020,4,0,8548
2021,4,0,8623
2022,4,0,8150
2015,5,0,11710
2016,5,0,12123
2017,5,0,14998
2018,5,0,15239
2019,5,0,13404
2020,5,0,8703
2021,5,0,8849
2022,5,0,8648
2015,6,0,11849
2016,6,0,12403
2017,6,0,14694
2018,6,0,14230
2019,6,0,12413
2020,6,0,8853
2021,6,0,9035
2022,6,0,8421
2015,7,0,11729
2016,7,0,12875
2017,7,0,14973
2018,7,0,14836
2019,7,0,12961
2020,7,0,9318
2021,7,0,9272
2015,8,0,12000
2016,8,0,13051
2017,8,0,15787
2018,8,0,15271
2019,8,0,12392
2020,8,0,9076
2021,8,0,9283
2015,9,0,12303
2016,9,0,13408
2017,9,0,15077
2018,9,0,13683
2019,9,0,11946
2020,9,0,9020
2021,9,0,9207
2015,10,0,12461
2016,10,0,13574
2017,10,0,15963
2018,10,0,15544
2019,10,0,12411
2020,10,0,9597
2021,10,0,9535
2015,11,0,12464
2016,11,0,13465
2017,11,0,15414
2018,11,0,14828
2019,11,0,11978
2020,11,0,9058
2021,11,0,9224
2015,12,0,11761
2016,12,0,13869
2017,12,0,14720
2018,12,0,14405
2019,12,0,11518
2020,12,0,8972
2021,12,0,9090
2015,0,1,1641
2016,0,1,2601
2017,0,1,2838
2018,0,1,2523
2019,0,1,1642
2020,0,1,1106
2021,0,1,778
2022,0,1,403
2015,0,2,14138
2016,0,2,16628
2017,0,2,19732
2018,0,2,15425
2019,0,2,13412
2020,0,2,9803
2021,0,2,10875
2022,0,2,5896
2015,0,3,1157
2016,0,3,1746
2017,0,3,1412
2018,0,3,1233
2019,0,3,761
2020,0,3,594
2021,0,3,402
2022,0,3,229
2015,0,4,73
2016,0,4,196
2017,0,4,159
2018,0,4,120
2019,0,4,153
2020,0,4,100
2021,0,4,76
2022,0,4,60
2015,0,5,1451
2016,0,5,915
2017,0,5,889
2018,0,5,744
2019,0,5,729
2020,0,5,532
2021,0,5,472
2022,0,5,238
2015,0,6,575
2016,0,6,1070
2017,0,6,1139
2018,0,6,847
2019,0,6,762
2020,0,6,649
2021,0,6,867
2022,0,6,357
2015,0,7,1488
2016,0,7,1813
2017,0,7,1832
2018,0,7,1134
2019,0,7,905
2020,0,7,872
2021,0,7,665
2022,0,7,343
2015,0,8,4427
2016,0,8,3746
2017,0,8,4350
2018,0,8,4818
2019,0,8,4540
2020,0,8,3496
2021,0,8,3702
2022,0,8,1811
2015,0,9,10665
2016,0,9,9624
2017,0,9,9012
2018,0,9,11782
2019,0,9,10578
2020,0,9,8085
2021,0,9,5574
2022,0,9,2121
2015,0,10,1443
2016,0,10,1042
2017,0,10,1198
2018,0,10,958
2019,0,10,754
2020,0,10,787
2021,0,10,743
2022,0,10,302
2015,0,11,5457
2016,0,11,5326
2017,0,11,4944
2018,0,11,4150
2019,0,11,4538
2020,0,11,4285
2021,0,11,3636
2022,0,11,1959
2015,0,12,3805
2016,0,12,3931
2017,0,12,4162
