"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2018,3,18,62
2019,3,18,13
2020,3,18,10
2021,3,18,18
2022,3,18,15
2015,4,18,8
2016,4,18,2
2017,4,18,7
2018,4,18,45
2019,4,18,12
2020,4,18,10
2021,4,18,21
2022,4,18,12
2015,5,18,4
2016,5,18,2
2017,5,18,10
2018,5,18,34
2019,5,18,21
2020,5,18,25
2021,5,18,15
2022,5,18,25
2015,6,18,11
2016,6,18,2
2017,6,18,16
2018,6,18,37
2019,6,18,21
2020,6,18,11
2021,6,18,23
2022,6,18,12
2015,7,18,10
2016,7,18,1
2017,7,18,16
2018,7,18,27
2019,7,18,18
2020,7,18,10
2021,7,18,13
2015,8,18,15
2016,8,18,9
2017,8,18,35
2018,8,18,29
2019,8,18,13
2020,8,18,12
2021,8,18,19
2015,9,18,8
2016,9,18,4
2017,9,18,46
2018,9,18,32
2019,9,18,15
2020,9,18,16
2021,9,18,20
2015,10,18,6
2016,10,18,6
2017,10,18,53
2018,10,18,24
2019,10,18,15
2020,10,18,20
2021,10,18,17
2015,11,18,8
2016,11,18,5
2017,11,18,66
2018,11,18,15
2019,11,18,14
2020,11,18,14
2021,11,18,20
2015,12,18,4
2016,12,18,1
2017,12,18,63
2018,12,18,15
2019,12,18,14
2020,12,18,11
2021,12,18,10
2015,1,19,34
2016,1,19,48
2017,1,19,44
2018,1,19,45
2019,1,19,92
2020,1,19,67
2021,1,19,79
2022,1,19,90
2015,2,19,31
2016,2,19,89
2017,2,19,46
2018,2,19,44
2019,2,19,105
2020,2,19,73
2021,2,19,69
2022,2,19,103
2015,3,19,33
2016,3,19,39
2017,3,19,60
2018,3,19,40
2019,3,19,65
2020,3,19,80
2021,3,19,81
2022,3,19,81
2015,4,19,32
2016,4,19,46
2017,4,19,54
2018,4,19,61
2019,4,19,61
2020,4,19,76
2021,4,19,81
2022,4,19,92
2015,5,19,41
2016,5,19,61
2017,5,19,73
2018,5,19,58
2019,5,19,78
2020,5,19,78
2021,5,19,87
2022,5,19,129
2015,6,19,55
2016,6,19,45
2017,6,19,63
2018,6,19,34
2019,6,19,85
2020,6,19,87
2021,6,19,98
2022,6,19,127
2015,7,19,33
2016,7,19,65
2017,7,19,42
2018,7,19,70
2019,7,19,74
2020,7,19,60
2021,7,19,108
2015,8,19,36
2016,8,19,51
2017,8,19,37
2018,8,19,60
2019,8,19,74
2020,8,19,74
2021,8,19,100
2015,9,19,49
2016,9,19,65
2017,9,19,48
2018,9,19,74
2019,9,19,69
2020,9,19,70
2021,9,19,89
2015,10,19,50
2016,10,19,57
2017,10,19,61
2018,10,19,83
2019,10,19,64
2020,10,19,59
2021,10,19,70
2015,11,19,25
2016,11,19,39
2017,11,19,49
2018,11,19,83
2019,11,19,54
2020,11,19,72
2021,11,19,44
2015,12,19,31
2016,12,19,36
2017,12,19,36
2018,12,19,94
2019,12,19,68
2020,12,19,51
2021,12,19,97
2015,1,20,0
2016,1,20,56
2017,1,20,75
2018,1,20,75
2019,1,20,92
2020,1,20,110
2021,1,20,77
2022,1,20,63
2015,2,20,54
2016,2,20,48
2017,2,20,65
2018,2,20,108
2019,2,20,71
2020,2,20,66
2021,2,20,60
2022,2,20,68
2015,3,20,0
2016,3,20,71
2017,3,20,69
2018,3,20,111
2019,3,20,86
2020,3,20,92
2021,3,20,81
2022,3,20,70
2015,4,20,0
2016,4,20,62
2017,4,20,116
2018,4,20,122
2019,4,20,95
2020,4,20,93
2021,4,20,73
2022,4,20,70
2015,5,20,59
2016,5,20,64
2017,5,20,73
2018,5,20,113
2019,5,20,97
2020,5,20,90
2021,5,20,54
2022,5,20,93
2015,6,20,0
2016,6,20,71
2017,6,20,85
2018,6,20,104
2019,6,20,123
2020,6,20,82
2021,6,20,60
2022,6,20,68
2015,7,20,0
2016,7,20,90
2017,7,20,82
2018,7,20,92
2019,7,20,109
2020,7,20,75
2021,7,20,60
2015,8,20,42
2016,8,20,95
2017,8,20,81
2018,8,20,96
2019,8,20,113
2020,8,20,85
2021,8,20,74
2015,9,20,0
2016,9,20,97
2017,9,20,73
2018,9,20,85
2019,9,20,85
2020,9,20,52
2021,9,20,65
2015,10,20,0
2016,10,20,0
2017,10,20,82
2018,10,20,86
2019,10,20,117
2020,10,20,71
2021,10,20,83
2015,11,20,70
2016,11,20,101
2017,11,20,86
2018,11,20,103
2019,11,20,94
2020,11,20,54
2021,11,20,64
2015,12,20,0
2016,12,20,92
2017,12,20,74
2018,12,20,77
2019,12,20,117
2020,12,20,79
2021,12,20,76
2015,1,21,46
2016,1,21,45
2017,1,21,61
2018,1,21,90
2019,1,21,85
2020,1,21,78
2021,1,21,63
2022,1,21,64
2015,2,21,41
2016,2,21,49
2017,2,21,60
2018,2,21,105
2019,2,21,137
2020,2,21,81
2021,2,21,53
2022,2,21,94
2015,3,21,39
2016,3,21,63
2017,3,21,80
2018,3,21,104
2019,3,21,121
2020,3,21,100
2021,3,21,89
2022,3,21,95
2015,4,21,44
2016,4,21,78
2017,4,21,77
2018,4,21,123
2019,4,21,91
2020,4,21,103
2021,4,21,74
2022,4,21,93
2015,5,21,41
2016,5,21,62
2017,5,21,91
2018,5,21,108
2019,5,21,123
2020,5,21,93
2021,5,21,66
2022,5,21,101
2015,6,21,43
2016,6,21,67
2017,6,21,68
2018,6,21,99
2019,6,21,102
2020,6,21,70
2021,6,21,64
2022,6,21,66
2015,7,21,46
2016,7,21,57
2017,7,21,119
2018,7,21,117
2019,7,21,111
2020,7,21,81
2021,7,21,83
2015,8,21,57
2016,8,21,62
2017,8,21,82
2018,8,21,113
2019,8,21,99
2020,8,21,88
2021,8,21,80
2015,9,21,51
2016,9,21,64
2017,9,21,104
2018,9,21,100
2019,9,21,93
2020,9,21,72
2021,9,21,75
2015,10,21,54
2016,10,21,48
2017,10,21,102
2018,10,21,101
2019,10,21,98
2020,10,21,73
2021,10,21,69
2015,11,21,61
2016,11,21,40
2017,11,21,106
2018,11,21,112
2019,11,21,84
2020,11,21,72
2021,11,21,83
2015,12,21,33
2016,12,21,23
2017,12,21,77
2018,12,21,105
2019,12,21,106
2020,12,21,70
2021,12,21,71
2015,1,22,9
2016,1,22,12
2017,1,22,13
2018,1,22,17
2019,1,22,14
2020,1,22,12
2021,1,22,17
2022,1,22,17
2015,2,22,10
2016,2,22,9
2017,2,22,12
2018,2,22,10
2019,2,22,16
2020,2,22,12
2021,2,22,15
2022,2,22,12
2015,3,22,12
2016,3,22,13
2017,3,22,15
2018,3,22,17
2019,3,22,21
2020,3,22,31
2021,3,22,18
2022,3,22,3
2015,4,22,11
2016,4,22,9
2017,4,22,21
2018,4,22,16
2019,4,22,15
2020,4,22,14
2021,4,22,22
2022,4,22,15
2015,5,22,13
2016,5,22,14
2017,5,22,9
2018,5,22,15
2019,5,22,17
2020,5,22,19
2021,5,22,22
2022,5,22,15
2015,6,22,10
2016,6,22,7
2017,6,22,23
2018,6,22,16
2019,6,22,11
2020,6,22,8
2021,6,22,10
2022,6,22,13
2015,7,22,12
2016,7,22,7
2017,7,22,13
2018,7,22,15
2019,7,22,20
2020,7,22,16
2021,7,22,15
2015,8,22,13
2016,8,22,6
2017,8,22,27
2018,8,22,22
2019,8,22,18
2020,8,22,24
2021,8,22,14
2015,9,22,12
2016,9,22,15
2017,9,22,19
2018,9,22,25
2019,9,22,21
2020,9,22,11
2021,9,22,20
2015,10,22,23
2016,10,22,9
2017,10,22,15
2018,10,22,8
2019,10,22,9
2020,10,22,24
2021,10,22,14
2015,11,22,13
2016,11,22,12
2017,11,22,10
2018,11,22,17
2019,11,22,13
2020,11,22,14
2021,11,22,20
2015,12,22,8
2016,12,22,8
2017,12,22,16
2018,12,22,27
2019,12,22,17
2020,12,22,16
2021,12,22,14
2015,1,23,15
2016,1,23,8
2017,1,23,13
2018,1,23,40
2019,1,23,71
2020,1,23,67
2021,1,23,30
2022,1,23,34
2015,2,23,12
2016,2,23,12
2017,2,23,17
2018,2,23,33
2019,2,23,69
2020,2,23,75
2021,2,23,52
2022,2,23,41
2015,3,23,11
2016,3,23,8
2017,3,23,20
2018,3,23,44
2019,3,23,61
2020,3,23,72
2021,3,23,54
2022,3,23,56
2015,4,23,20
2016,4,23,14
2017,4,23,24
2018,4,23,63
2019,4,23,82
2020,4,23,52
2021,4,23,73
2022,4,23,48
2015,5,23,11
2016,5,23,11
2017,5,23,26
2018,5,23,72
2019,5,23,34
2020,5,23,49
2021,5,23,59
2022,5,23,59
2015,6,23,23
2016,6,23,12
2017,6,23,34
2018,6,23,59
2019,6,23,54
2020,6,23,34
2021,6,23,54
2022,6,23,50
2015,7,23,21
2016,7,23,13
2017,7,23,35
2018,7,23,95
2019,7,23,82
2020,7,23,52
2021,7,23,46
2015,8,23,29
2016,8,23,23
2017,8,23,38
2018,8,23,87
2019,8,23,69
2020,8,23,51
2021,8,23,67
2015,9,23,24
2016,9,23,18
2017,9,23,32
2018,9,23,82
2019,9,23,61
2020,9,23,60
2021,9,23,60
2015,10,23,27
2016,10,23,18
2017,10,23,48
2018,10,23,61
2019,10,23,69
2020,10,23,55
2021,10,23,56
2015,11,23,27
2016,11,23,18
2017,11,23,35
2018,11,23,63
2019,11,23,52
2020,11,23,50
2021,11,23,60
2015,12,23,12
2016,12,23,10
2017,12,23,37
2018,12,23,75
2019,12,23,74
2020,12,23,32
2021,12,23,40
2015,1,24,19
2016,1,24,22
2017,1,24,37
2018,1,24,42
2019,1,24,36
2020,1,24,45
2021,1,24,73
2022,1,24,51
2015,2,24,13
2016,2,24,17
2017,2,24,37
2018,2,24,47
2019,2,24,32
2020,2,24,47
2021,2,24,63
2022,2,24,60
2015,3,24,15
2016,3,24,13
2017,3,24,30
2018,3,24,48
2019,3,24,50
2020,3,24,48
2021,3,24,84
2022,3,24,59
2015,4,24,14
2016,4,24,20
2017,4,24,24
2018,4,24,49
2019,4,24,38
2020,4,24,48
2021,4,24,73
2022,4,24,56
2015,5,24,28
2016,5,24,37
2017,5,24,44
2018,5,24,52
2019,5,24,36
2020,5,24,68
2021,5,24,75
2022,5,24,70
2015,6,24,25
2016,6,24,35
2017,6,24,51
2018,6,24,47
2019,6,24,42
2020,6,24,56
2021,6,24,76
2022,6,24,73
2015,7,24,23
2016,7,24,24
2017,7,24,48
2018,7,24,44
2019,7,24,36
2020,7,24,81
2021,7,24,49
2015,8,24,23
2016,8,24,30
2017,8,24,53
2018,8,24,53
2019,8,24,44
2020,8,24,82
2021,8,24,63
2015,9,24,17
2016,9,24,24
2017,9,24,53
2018,9,24,38
2019,9,24,50
2020,9,24,61
2021,9,24,41
2015,10,24,27
2016,10,24,48
2017,10,24,43
2018,10,24,38
2019,10,24,37
2020,10,24,80
2021,10,24,53
2015,11,24,24
2016,11,24,33
2017,11,24,35
2018,11,24,34
2019,11,24,55
2020,11,24,56
2021,11,24,44
2015,12,24,29
2016,12,24,30
2017,12,24,50
2018,12,24,35
2019,12,24,38
2020,12,24,60
2021,12,24,46
2015,1,25,67
2016,1,25,77
2017,1,25,113
2018,1,25,87
2019,1,25,75
2020,1,25,60
2021,1,25,56
2022,1,25,35
2015,2,25,76
2016,2,25,110
2017,2,25,116
2018,2,25,68
2019,2,25,64
2020,2,25,53
2021,2,25,51
2022,2,25,34
2015,3,25,62
2016,3,25,52
2017,3,25,134
2018,3,25,91
2019,3,25,58
2020,3,25,74
2021,3,25,43
2022,3,25,41
2015,4,25,81
2016,4,25,83
2017,4,25,145
2018,4,25,111
2019,4,25,77
2020,4,25,57
2021,4,25,43
2022,4,25,41
2015,5,25,114
2016,5,25,99
2017,5,25,173
2018,5,25,92
2019,5,25,78
2020,5,25,72
2021,5,25,69
2022,5,25,55
2015,6,25,82
2016,6,25,94
2017,6,25,155
2018,6,25,123
2019,6,25,69
2020,6,25,92
2021,6,25,43
2022,6,25,42
2015,7,25,78
2016,7,25,81
2017,7,25,137
2018,7,25,82
2019,7,25,75
2020,7,25,72
2021,7,25,50
2015,8,25,91
2016,8,25,107
2017,8,25,121
2018,8,25,93
2019,8,25,81
2020,8,25,76
2021,8,25,48
2015,9,25,70
2016,9,25,126
2017,9,25,92
2018,9,25,81
2019,9,25,84
2020,9,25,69
2021,9,25,63
2015,10,25,74
2016,10,25,89
2017,10,25,90
2018,10,25,106
2019,10,25,81
2020,10,25,68
2021,10,25,48
2015,11,25,99
2016,11,25,101
2017,11,25,103
2018,11,25,66
2019,11,25,81
2020,11,25,53
2021,11,25,43
2015,12,25,86
2016,12,25,97
2017,12,25,94
2018,12,25,72
2019,12,25,73
2020,12,25,32
2021,12,25,43
2015,1,26,36
2016,1,26,54
2017,1,26,65
2018,1,26,48
2019,1,26,78
2020,1,26,120
2021,1,26,143
2022,1,26,159
2015,2,26,43
2016,2,26,80
2017,2,26,48
2018,2,26,44
2019,2,26,68
2020,2,26,116
2021,2,26,133
2022,2,26,115
2015,3,26,52
2016,3,26,56
2017,3,26,48
2018,3,26,60
2019,3,26,86
2020,3,26,102
2021,3,26,175
2022,3,26,174
2015,4,26,32
2016,4,26,35
2017,4,26,67
2018,4,26,63
2019,4,26,97
2020,4,26,120
2021,4,26,195
2022,4,26,132
2015,5,26,57
2016,5,26,46
2017,5,26,60
2018,5,26,58
2019,5,26,71
2020,5,26,139
2021,5,26,176
2022,5,26,152
2015,6,26,62
2016,6,26,49
2017,6,26,66
2018,6,26,64
2019,6,26,164
2020,6,26,129
2021,6,26,141
2022,6,26,144
2015,7,26,67
2016,7,26,58
2017,7,26,54
2018,7,26,94
2019,7,26,115
2020,7,26,158
2021,7,26,189
2015,8,26,69
2016,8,26,57
2017,8,26,56
2018,8,26,85
2019,8,26,130
2020,8,26,153
2021,8,26,152
2015,9,26,48
2016,9,26,51
2017,9,26,64
2018,9,26,114
2019,9,26,109
2020,9,26,134
2021,9,26,146
2015,10,26,56
2016,10,26,47
2017,10,26,65
2018,10,26,85
2019,10,26,162
2020,10,26,136
2021,10,26,157
2015,11,26,41
2016,11,26,46
2017,11,26,80
2018,11,26,68
2019,11,26,150
2020,11,26,130
2021,11,26,168
2015,12,26,26
2016,12,26,51
2017,12,26,54
2018,12,26,74
2019,12,26,126
2020,12,26,148
2021,12,26,155
2015,1,27,24
2016,1,27,11
2017,1,27,28
2018,1,27,35
2019,1,27,40
2020,1,27,57
2021,1,27,39
2022,1,27,33
2015,2,27,13
2016,2,27,19
2017,2,27,35
2018,2,27,35
2019,2,27,60
2020,2,27,55
2021,2,27,46
2022,2,27,26
2015,3,27,18
2016,3,27,26
2017,3,27,27
2018,3,27,32
2019,3,27,73
2020,3,27,59
2021,3,27,37
2022,3,27,22
2015,4,27,19
2016,4,27,18
2017,4,27,27
2018,4,27,38
2019,4,27,75
2020,4,27,35
2021,4,27,50
2022,4,27,26
2015,5,27,16
2016,5,27,26
2017,5,27,37
2018,5,27,54
2019,5,27,63
2020,5,27,30
2021,5,27,42
2022,5,27,36
2015,6,27,22
2016,6,27,17
2017,6,27,27
2018,6,27,62
2019,6,27,55
2020,6,27,45
2021,6,27,41
2022,6,27,27
2015,7,27,31
2016,7,27,22
2017,7,27,35
2018,7,27,84
2019,7,27,42
2020,7,27,63
2021,7,27,32
2015,8,27,26
2016,8,27,21
2017,8,27,36
2018,8,27,47
2019,8,27,45
2020,8,27,55
2021,8,27,50
2015,9,27,18
2016,9,27,22
2017,9,27,32
2018,9,27,39
2019,9,27,54
2020,9,27,56
2021,9,27,38
2015,10,27,21
2016,10,27,28
2017,10,27,37
2018,10,27,43
2019,10,27,68
2020,10,27,49
2021,10,27,27
2015,11,27,17
2016,11,27,34
2017,11,27,35
2018,11,27,47
2019,11,27,57
2020,11,27,40
2021,11,27,22
2015,12,27,19
2016,12,27,39
2017,12,27,46
2018,12,27,54
2019,12,27,37
2020,12,27,56
2021,12,27,26
2015,1,28,49
2016,1,28,43
2017,1,28,57
2018,1,28,93
2019,1,28,88
2020,1,28,67
2021,1,28,59
2022,1,28,40
2015,2,28,125
2016,2,28,50
2017,2,28,54
2018,2,28,85
2019,2,28,77
2020,2,28,95
2021,2,28,55
2022,2,28,35
2015,3,28,80
2016,3,28,97
2017,3,28,48
2018,3,28,123
2019,3,28,86
2020,3,28,60
2021,3,28,59
2022,3,28,49
2015,4,28,84
2016,4,28,79
2017,4,28,57
2018,4,28,104
2019,4,28,59
2020,4,28,59
2021,4,28,61
2022,4,28,35
2015,5,28,58
2016,5,28,57
2017,5,28,102
2018,5,28,119
2019,5,28,54
2020,5,28,68
2021,5,28,62
2022,5,28,43
2015,6,28,60
2016,6,28,73
2017,6,28,107
2018,6,28,82
2019,6,28,64
2020,6,28,54
2021,6,28,79
2022,6,28,47
2015,7,28,74
2016,7,28,106
2017,7,28,88
2018,7,28,95
2019,7,28,77
2020,7,28,68
2021,7,28,41
2015,8,28,55
2016,8,28,59
2017,8,28,93
2018,8,28,84
2019,8,28,81
2020,8,28,57
2021,8,28,64
2015,9,28,40
2016,9,28,89
2017,9,28,110
2018,9,28,87
2019,9,28,68
2020,9,28,54
2021,9,28,62
2015,10,28,38
2016,10,28,76
2017,10,28,129
2018,10,28,66
2019,10,28,82
2020,10,28,51
2021,10,28,68
2015,11,28,59
2016,11,28,65
2017,11,28,117
2018,11,28,69
2019,11,28,54
2020,11,28,37
2021,11,28,49
2015,12,28,40
2016,12,28,58
2017,12,28,91
2018,12,28,87
2019,12,28,58
2020,12,28,37
2021,12,28,44
2015,1,29,5
2016,1,29,6
2017,1,29,7
2018,1,29,16
2019,1,29,15
2020,1,29,14
2021,1,29,8
2022,1,29,5
2015,2,29,3
2016,2,29,6
2017,2,29,10
2018,2,29,16
2019,2,29,10
2020,2,29,9
2021,2,29,8
2022,2,29,13
2015,3,29,7
2016,3,29,9
2017,3,29,12
2018,3,29,9
2019,3,29,15
2020,3,29,15
2021,3,29,14
2022,3,29,12
2015,4,29,8
2016,4,29,7
2017,4,29,10
2018,4,29,11
2019,4,29,14
2020,4,29,7
2021,4,29,10
2022,4,29,20
2015,5,29,2
2016,5,29,5
2017,5,29,9
2018,5,29,14
2019,5,29,12
2020,5,29,6
2021,5,29,11
2022,5,29,15
2015,6,29,7
2016,6,29,5
2017,6,29,10
2018,6,29,6
2019,6,29,30
2020,6,29,8
2021,6,29,11
2022,6,29,13
2015,7,29,3
2016,7,29,7
2017,7,29,8
2018,7,29,12
2019,7,29,8
2020,7,29,9
2021,7,29,10
2015,8,29,5
2016,8,29,11
2017,8,29,11
2018,8,29,12
2019,8,29,13
2020,8,29,9
2021,8,29,8
2015,9,29,2
2016,9,29,8
2017,9,29,11
2018,9,29,12
2019,9,29,20
2020,9,29,19
2021,9,29,14
2015,10,29,6
2016,10,29,5
2017,10,29,8
2018,10,29,12
2019,10,29,10
2020,10,29,5
2021,10,29,14
2015,11,29,5
2016,11,29,8
2017,11,29,10
2018,11,29,5
2019,11,29,12
2020,11,29,14
2021,11,29,9
2015,12,29,8
2016,12,29,6
2017,12,29,16
2018,12,29,8
2019,12,29,16
2020,12,29,5
2021,12,29,7
2015,1,30,27
2016,1,30,81
2017,1,30,130
2018,1,30,167
2019,1,30,132
2020,1,30,107
2021,1,30,133
2022,1,30,102
2015,2,30,35
2016,2,30,51
2017,2,30,141
2018,2,30,141
2019,2,30,145
2020,2,30,118
2021,2,30,102
2022,2,30,61
2015,3,30,40
2016,3,30,78
2017,3,30,174
2018,3,30,174
2019,3,30,178
2020,3,30,116
2021,3,30,115
2022,3,30,85
2015,4,30,37
2016,4,30,54
2017,4,30,142
2018,4,30,150
2019,4,30,157
2020,4,30,138
2021,4,30,107
2022,4,30,89
2015,5,30,37
2016,5,30,93
2017,5,30,153
2018,5,30,148
2019,5,30,148
2020,5,30,107
2021,5,30,106
2022,5,30,91
2015,6,30,36
2016,6,30,94
2017,6,30,176
2018,6,30,148
2019,6,30,161
2020,6,30,160
2021,6,30,82
2022,6,30,73
2015,7,30,59
2016,7,30,164
2017,7,30,170
2018,7,30,126
2019,7,30,140
2020,7,30,117
2021,7,30,94
2015,8,30,54
2016,8,30,224
2017,8,30,177
2018,8,30,140
2019,8,30,177
2020,8,30,143
2021,8,30,101
2015,9,30,48
2016,9,30,150
2017,9,30,184
2018,9,30,144
2019,9,30,122
2020,9,30,114
2021,9,30,95
2015,10,30,60
2016,10,30,191
2017,10,30,205
2018,10,30,138
2019,10,30,117
2020,10,30,97
2021,10,30,114
2015,11,30,72
2016,11,30,141
2017,11,30,173
2018,11,30,123
2019,11,30,99
2020,11,30,114
2021,11,30,96
2015,12,30,69
2016,12,30,141
2017,12,30,183
2018,12,30,123
2019,12,30,112
2020,12,30,134
2021,12,30,103
2015,1,31,1
2016,1,31,2
2017,1,31,7
2018,1,31,2
2019,1,31,2
2020,1,31,4
2021,1,31,6
2022,1,31,4
2015,2,31,1
2016,2,31,9
2017,2,31,6
2018,2,31,4
2019,2,31,5
2020,2,31,6
2021,2,31,3
2022,2,31,5
2015,3,31,8
2016,3,31,3
2017,3,31,3
2018,3,31,1
2019,3,31,2
2020,3,31,2
2021,3,31,6
2022,3,31,2
2015,4,31,3
2016,4,31,1
2017,4,31,4
2018,4,31,8
2019,4,31,3
2020,4,31,4
2021,4,31,3
2022,4,31,1
2015,5,31,8
2016,5,31,5
2017,5,31,2
2018,5,31,3
2019,5,31,2
2020,5,31,2
2021,5,31,0
2022,5,31,6
2015,6,31,4
2016,6,31,3
2017,6,31,1
2018,6,31,1
2019,6,31,2
2020,6,31,6
2021,6,31,3
2022,6,31,2
2015,7,31,7
2016,7,31,3
2017,7,31,3
2018,7,31,11
2019,7,31,2
2020,7,31,4
2021,7,31,7
2015,8,31,1
2016,8,31,6
2017,8,31,6
2018,8,31,6
2019,8,31,1
2020,8,31,3
2021,8,31,4
2015,9,31,4
2016,9,31,4
2017,9,31,2
2018,9,31,2
2019,9,31,5
2020,9,31,4
2021,9,31,5
2015,10,31,2
2016,10,31,6
2017,10,31,0
2018,10,31,5
2019,10,31,1
2020,10,31,5
2021,10,31,1
2015,11,31,4
2016,11,31,6
2017,11,31,2
2018,11,31,2
2019,11,31,3
2020,11,31,3
2021,11,31,0
2015,12,31,9
2016,12,31,2
2017,12,31,2
2018,12,31,3
2019,12,31,5
2020,12,31,11
2021,12,31,4
2015,1,32,27
2016,1,32,34
2017,1,32,62
2018,1,32,38
2019,1,32,46
2020,1,32,44
2021,1,32,162
2022,1,32,135
2015,2,32,20
2016,2,32,42
2017,2,32,35
2018,2,32,48
2019,2,32,39
2020,2,32,83
2021,2,32,134
2022,2,32,83
2015,3,32,22
2016,3,32,52
2017,3,32,44
2018,3,32,59
2019,3,32,57
2020,3,32,70
2021,3,32,104
2022,3,32,105
2015,4,32,24
2016,4,32,32
2017,4,32,48
2018,4,32,41
2019,4,32,42
2020,4,32,75
2021,4,32,100
2022,4,32,119
2015,5,32,11
2016,5,32,40
2017,5,32,48
2018,5,32,48
2019,5,32,57
2020,5,32,82
2021,5,32,124
2022,5,32,89
2015,6,32,24
2016,6,32,47
2017,6,32,35
2018,6,32,51
2019,6,32,51
2020,6,32,107
2021,6,32,123
2022,6,32,104
2015,7,32,47
2016,7,32,46
2017,7,32,65
2018,7,32,63
2019,7,32,62
2020,7,32,97
2021,7,32,133
2015,8,32,18
2016,8,32,63
2017,8,32,101
2018,8,32,60
2019,8,32,38
2020,8,32,91
2021,8,32,155
2015,9,32,20
2016,9,32,56
2017,9,32,68
2018,9,32,66
2019,9,32,53
2020,9,32,90
2021,9,32,189
2015,10,32,25
2016,10,32,42
2017,10,32,82
2018,10,32,72
2019,10,32,59
2020,10,32,89
2021,10,32,141
2015,11,32,30
2016,11,32,45
2017,11,32,48
2018,11,32,71
2019,11,32,63
2020,11,32,107
2021,11,32,149
2015,12,32,18
2016,12,32,53
2017,12,32,39
2018,12,32,69
2019,12,32,67
2020,12,32,130
2021,12,32,111
2015,1,0,1354
2016,1,0,1532
2017,1,0,2136
2018,1,0,2569
2019,1,0,2870
2020,1,0,2996
2021,1,0,2835
2022,1,0,2438
2015,2,0,1388
2016,2,0,1590
2017,2,0,2077
2018,2,0,2445
2019,2,0,2818
2020,2,0,2774
2021,2,0,2636
2022,2,0,2262
2015,3,0,1379
2016,3,0,1707
2017,3,0,2202
2018,3,0,2787
2019,3,0,2869
2020,3,0,3041
2021,3,0,2945
2022,3,0,2654
2015,4,0,1442
2016,4,0,1649
2017,4,0,2184
2018,4,0,2775
2019,4,0,2749
2020,4,0,2936
2021,4,0,2873
2022,4,0,2558
2015,5,0,1601
2016,5,0,1878
2017,5,0,2421
2018,5,0,2935
2019,5,0,2913
2020,5,0,2927
2021,5,0,2996
2022,5,0,2826
2015,6,0,1466
2016,6,0,1784
2017,6,0,2507
2018,6,0,2768
2019,6,0,3006
2020,6,0,2878
2021,6,0,2663
2022,6,0,2662
2015,7,0,1539
2016,7,0,2074
2017,7,0,2402
2018,7,0,3074
2019,7,0,2974
2020,7,0,2994
2021,7,0,2860
2015,8,0,1674
2016,8,0,2131
2017,8,0,2470
2018,8,0,2950
2019,8,0,2956
2020,8,0,2990
2021,8,0,2822
2015,9,0,1503
2016,9,0,2163
2017,9,0,2548
2018,9,0,2966
2019,9,0,2844
2020,9,0,2740
2021,9,0,2774
2015,10,0,1464
2016,10,0,2007
2017,10,0,2764
2018,10,0,2848
2019,10,0,2878
2020,10,0,2957
2021,10,0,2704
2015,11,0,1581
2016,11,0,2000
2017,11,0,2571
2018,11,0,2728
2019,11,0,2930
2020,11,0,2689
2021,11,0,2596
2015,12,0,1494
2016,12,0,2027
2017,12,0,2588
2018,12,0,2893
2019,12,0,2882
2020,12,0,2633
2021,12,0,2614
2015,0,1,41
2016,0,1,42
2017,0,1,83
2018,0,1,77
2019,0,1,102
2020,0,1,81
2021,0,1,85
2022,0,1,29
2015,0,2,899
2016,0,2,1244
2017,0,2,2312
2018,0,2,3132
2019,0,2,2865
2020,0,2,2938
2021,0,2,3023
2022,0,2,1300
2015,0,3,177
2016,0,3,269
2017,0,3,788
2018,0,3,185
2019,0,3,84
2020,0,3,67
2021,0,3,51
2022,0,3,39
2015,0,4,55
2016,0,4,88
2017,0,4,70
2018,0,4,72
2019,0,4,76
2020,0,4,82
2021,0,4,96
2022,0,4,40
2015,0,5,324
2016,0,5,233
2017,0,5,242
2018,0,5,245
2019,0,5,288
2020,0,5,225
2021,0,5,145
2022,0,5,69
2015,0,6,184
2016,0,6,583
2017,0,6,813
2018,0,6,708
2019,0,6,750
2020,0,6,630
2021,0,6,518
2022,0,6,468
2015,0,7,513
2016,0,7,489
2017,0,7,511
2018,0,7,596
2019,0,7,577
2020,0,7,467
2021,0,7,502
2022,0,7,226
2015,0,8,1151
2016,0,8,1470
2017,0,8,2000
2018,0,8,2199
2019,0,8,2554
2020,0,8,2685
2021,0,8,2431
2022,0,8,929
2015,0,9,842
2016,0,9,988
2017,0,9,1153
2018,0,9,1597
2019,0,9,1544
2020,0,9,1264
2021,0,9,1005
2022,0,9,357
2015,0,10,236
2016,0,10,236
2017,0,10,216
2018,0,10,182
2019,0,10,170
2020,0,10,180
2021,0,10,158
2022,0,10,65
2015,0,11,957
2016,0,11,1096
2017,0,11,1423
2018,0,11,3290
2019,0,11,3540
2020,0,11,4490
2021,0,11,3516
2022,0,11,1566
2015,0,12,2016
2016,0,12,2213
2017,0,12,2522
2018,0,12,2470
2019,0,12,1874
2020,0,12,1434
2021,0,12,1357
2022,0,12,688
2015,0,13,158
2016,0,13,156
2017,0,13,214
2018,0,13,230
2019,0,13,352
2020,0,13,335
2021,0,13,280
2022,0,13,189
2015,0,14,1078
2016,0,14,1236
2017,0,14,1555
2018,0,14,2417
2019,0,14,2671
2020,0,14,2622
2021,0,14,2374
2022,0,14,1024
2015,0,15,2302
2016,0,15,2257
2017,0,15,2360
2018,0,15,2650
