"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2018,3,18,2
2019,3,18,3
2020,3,18,0
2021,3,18,0
2022,3,18,4
2015,4,18,0
2016,4,18,1
2017,4,18,0
2018,4,18,1
2019,4,18,0
2020,4,18,0
2021,4,18,1
2022,4,18,1
2015,5,18,0
2016,5,18,0
2017,5,18,0
2018,5,18,0
2019,5,18,0
2020,5,18,1
2021,5,18,0
2022,5,18,0
2015,6,18,0
2016,6,18,0
2017,6,18,0
2018,6,18,0
2019,6,18,0
2020,6,18,2
2021,6,18,1
2022,6,18,1
2015,7,18,0
2016,7,18,1
2017,7,18,0
2018,7,18,0
2019,7,18,0
2020,7,18,0
2021,7,18,2
2015,8,18,0
2016,8,18,0
2017,8,18,0
2018,8,18,0
2019,8,18,0
2020,8,18,2
2021,8,18,3
2015,9,18,0
2016,9,18,1
2017,9,18,0
2018,9,18,0
2019,9,18,0
2020,9,18,0
2021,9,18,2
2015,10,18,0
2016,10,18,0
2017,10,18,0
2018,10,18,0
2019,10,18,0
2020,10,18,1
2021,10,18,0
2015,11,18,0
2016,11,18,0
2017,11,18,1
2018,11,18,1
2019,11,18,0
2020,11,18,2
2021,11,18,0
2015,12,18,1
2016,12,18,0
2017,12,18,0
2018,12,18,0
2019,12,18,0
2020,12,18,0
2021,12,18,0
2015,1,19,25
2016,1,19,49
2017,1,19,63
2018,1,19,34
2019,1,19,40
2020,1,19,40
2021,1,19,27
2022,1,19,45
2015,2,19,59
2016,2,19,61
2017,2,19,61
2018,2,19,42
2019,2,19,43
2020,2,19,35
2021,2,19,19
2022,2,19,48
2015,3,19,37
2016,3,19,49
2017,3,19,48
2018,3,19,47
2019,3,19,38
2020,3,19,32
2021,3,19,51
2022,3,19,84
2015,4,19,53
2016,4,19,44
2017,4,19,60
2018,4,19,34
2019,4,19,39
2020,4,19,28
2021,4,19,33
2022,4,19,60
2015,5,19,28
2016,5,19,38
2017,5,19,80
2018,5,19,40
2019,5,19,38
2020,5,19,30
2021,5,19,39
2022,5,19,68
2015,6,19,41
2016,6,19,53
2017,6,19,62
2018,6,19,54
2019,6,19,56
2020,6,19,36
2021,6,19,45
2022,6,19,68
2015,7,19,31
2016,7,19,51
2017,7,19,46
2018,7,19,45
2019,7,19,29
2020,7,19,38
2021,7,19,92
2015,8,19,45
2016,8,19,57
2017,8,19,69
2018,8,19,48
2019,8,19,65
2020,8,19,20
2021,8,19,46
2015,9,19,38
2016,9,19,44
2017,9,19,56
2018,9,19,50
2019,9,19,33
2020,9,19,27
2021,9,19,61
2015,10,19,50
2016,10,19,51
2017,10,19,49
2018,10,19,54
2019,10,19,56
2020,10,19,29
2021,10,19,65
2015,11,19,51
2016,11,19,61
2017,11,19,43
2018,11,19,46
2019,11,19,46
2020,11,19,33
2021,11,19,57
2015,12,19,51
2016,12,19,68
2017,12,19,41
2018,12,19,42
2019,12,19,26
2020,12,19,41
2021,12,19,66
2015,1,20,0
2016,1,20,3
2017,1,20,3
2018,1,20,7
2019,1,20,11
2020,1,20,8
2021,1,20,6
2022,1,20,6
2015,2,20,9
2016,2,20,6
2017,2,20,5
2018,2,20,5
2019,2,20,10
2020,2,20,12
2021,2,20,9
2022,2,20,13
2015,3,20,0
2016,3,20,9
2017,3,20,7
2018,3,20,11
2019,3,20,13
2020,3,20,11
2021,3,20,9
2022,3,20,20
2015,4,20,0
2016,4,20,3
2017,4,20,5
2018,4,20,19
2019,4,20,16
2020,4,20,10
2021,4,20,11
2022,4,20,17
2015,5,20,5
2016,5,20,4
2017,5,20,7
2018,5,20,6
2019,5,20,10
2020,5,20,4
2021,5,20,7
2022,5,20,5
2015,6,20,0
2016,6,20,5
2017,6,20,3
2018,6,20,8
2019,6,20,10
2020,6,20,4
2021,6,20,14
2022,6,20,5
2015,7,20,0
2016,7,20,8
2017,7,20,7
2018,7,20,12
2019,7,20,9
2020,7,20,14
2021,7,20,17
2015,8,20,11
2016,8,20,6
2017,8,20,14
2018,8,20,17
2019,8,20,12
2020,8,20,14
2021,8,20,11
2015,9,20,0
2016,9,20,4
2017,9,20,9
2018,9,20,10
2019,9,20,17
2020,9,20,7
2021,9,20,11
2015,10,20,0
2016,10,20,0
2017,10,20,5
2018,10,20,12
2019,10,20,7
2020,10,20,5
2021,10,20,11
2015,11,20,8
2016,11,20,2
2017,11,20,9
2018,11,20,9
2019,11,20,12
2020,11,20,14
2021,11,20,12
2015,12,20,0
2016,12,20,3
2017,12,20,6
2018,12,20,14
2019,12,20,4
2020,12,20,10
2021,12,20,7
2015,1,21,28
2016,1,21,17
2017,1,21,5
2018,1,21,19
2019,1,21,9
2020,1,21,12
2021,1,21,13
2022,1,21,8
2015,2,21,21
2016,2,21,22
2017,2,21,8
2018,2,21,17
2019,2,21,15
2020,2,21,15
2021,2,21,17
2022,2,21,5
2015,3,21,18
2016,3,21,8
2017,3,21,9
2018,3,21,17
2019,3,21,17
2020,3,21,15
2021,3,21,11
2022,3,21,17
2015,4,21,18
2016,4,21,11
2017,4,21,7
2018,4,21,17
2019,4,21,11
2020,4,21,12
2021,4,21,5
2022,4,21,11
2015,5,21,19
2016,5,21,14
2017,5,21,6
2018,5,21,13
2019,5,21,15
2020,5,21,12
2021,5,21,6
2022,5,21,5
2015,6,21,26
2016,6,21,7
2017,6,21,9
2018,6,21,19
2019,6,21,21
2020,6,21,10
2021,6,21,10
2022,6,21,8
2015,7,21,21
2016,7,21,9
2017,7,21,12
2018,7,21,17
2019,7,21,26
2020,7,21,14
2021,7,21,14
2015,8,21,26
2016,8,21,8
2017,8,21,10
2018,8,21,12
2019,8,21,27
2020,8,21,13
2021,8,21,8
2015,9,21,26
2016,9,21,9
2017,9,21,13
2018,9,21,11
2019,9,21,11
2020,9,21,9
2021,9,21,6
2015,10,21,28
2016,10,21,9
2017,10,21,17
2018,10,21,11
2019,10,21,15
2020,10,21,12
2021,10,21,12
2015,11,21,18
2016,11,21,6
2017,11,21,13
2018,11,21,9
2019,11,21,15
2020,11,21,11
2021,11,21,7
2015,12,21,24
2016,12,21,2
2017,12,21,6
2018,12,21,6
2019,12,21,10
2020,12,21,10
2021,12,21,8
2015,1,22,2
2016,1,22,4
2017,1,22,2
2018,1,22,4
2019,1,22,14
2020,1,22,26
2021,1,22,11
2022,1,22,29
2015,2,22,0
2016,2,22,0
2017,2,22,0
2018,2,22,5
2019,2,22,33
2020,2,22,16
2021,2,22,18
2022,2,22,19
2015,3,22,1
2016,3,22,1
2017,3,22,3
2018,3,22,7
2019,3,22,20
2020,3,22,25
2021,3,22,20
2022,3,22,18
2015,4,22,0
2016,4,22,0
2017,4,22,2
2018,4,22,13
2019,4,22,13
2020,4,22,15
2021,4,22,27
2022,4,22,19
2015,5,22,0
2016,5,22,1
2017,5,22,1
2018,5,22,4
2019,5,22,23
2020,5,22,21
2021,5,22,24
2022,5,22,15
2015,6,22,0
2016,6,22,1
2017,6,22,0
2018,6,22,13
2019,6,22,19
2020,6,22,18
2021,6,22,18
2022,6,22,26
2015,7,22,0
2016,7,22,1
2017,7,22,1
2018,7,22,4
2019,7,22,38
2020,7,22,18
2021,7,22,32
2015,8,22,3
2016,8,22,0
2017,8,22,0
2018,8,22,13
2019,8,22,35
2020,8,22,20
2021,8,22,25
2015,9,22,0
2016,9,22,0
2017,9,22,0
2018,9,22,7
2019,9,22,14
2020,9,22,22
2021,9,22,20
2015,10,22,0
2016,10,22,0
2017,10,22,1
2018,10,22,12
2019,10,22,20
2020,10,22,25
2021,10,22,26
2015,11,22,0
2016,11,22,0
2017,11,22,3
2018,11,22,12
2019,11,22,16
2020,11,22,17
2021,11,22,22
2015,12,22,0
2016,12,22,3
2017,12,22,5
2018,12,22,10
2019,12,22,14
2020,12,22,19
2021,12,22,14
2015,1,23,11
2016,1,23,6
2017,1,23,11
2018,1,23,7
2019,1,23,22
2020,1,23,28
2021,1,23,3
2022,1,23,6
2015,2,23,13
2016,2,23,4
2017,2,23,4
2018,2,23,8
2019,2,23,23
2020,2,23,29
2021,2,23,7
2022,2,23,9
2015,3,23,15
2016,3,23,3
2017,3,23,8
2018,3,23,11
2019,3,23,23
2020,3,23,33
2021,3,23,13
2022,3,23,5
2015,4,23,6
2016,4,23,0
2017,4,23,2
2018,4,23,8
2019,4,23,14
2020,4,23,29
2021,4,23,13
2022,4,23,5
2015,5,23,2
2016,5,23,2
2017,5,23,5
2018,5,23,7
2019,5,23,21
2020,5,23,18
2021,5,23,14
2022,5,23,4
2015,6,23,6
2016,6,23,2
2017,6,23,9
2018,6,23,11
2019,6,23,23
2020,6,23,12
2021,6,23,7
2022,6,23,9
2015,7,23,8
2016,7,23,2
2017,7,23,6
2018,7,23,10
2019,7,23,26
2020,7,23,12
2021,7,23,18
2015,8,23,10
2016,8,23,0
2017,8,23,4
2018,8,23,19
2019,8,23,21
2020,8,23,15
2021,8,23,4
2015,9,23,12
2016,9,23,0
2017,9,23,5
2018,9,23,14
2019,9,23,26
2020,9,23,4
2021,9,23,6
2015,10,23,18
2016,10,23,5
2017,10,23,8
2018,10,23,13
2019,10,23,31
2020,10,23,7
2021,10,23,8
2015,11,23,10
2016,11,23,7
2017,11,23,7
2018,11,23,9
2019,11,23,24
2020,11,23,8
2021,11,23,10
2015,12,23,5
2016,12,23,10
2017,12,23,8
2018,12,23,9
2019,12,23,22
2020,12,23,2
2021,12,23,6
2015,1,24,13
2016,1,24,4
2017,1,24,22
2018,1,24,5
2019,1,24,9
2020,1,24,14
2021,1,24,12
2022,1,24,6
2015,2,24,11
2016,2,24,14
2017,2,24,7
2018,2,24,10
2019,2,24,8
2020,2,24,12
2021,2,24,8
2022,2,24,5
2015,3,24,12
2016,3,24,11
2017,3,24,17
2018,3,24,11
2019,3,24,12
2020,3,24,15
2021,3,24,5
2022,3,24,19
2015,4,24,15
2016,4,24,5
2017,4,24,16
2018,4,24,7
2019,4,24,11
2020,4,24,10
2021,4,24,7
2022,4,24,13
2015,5,24,12
2016,5,24,9
2017,5,24,16
2018,5,24,8
2019,5,24,9
2020,5,24,11
2021,5,24,15
2022,5,24,8
2015,6,24,19
2016,6,24,11
2017,6,24,9
2018,6,24,11
2019,6,24,9
2020,6,24,15
2021,6,24,12
2022,6,24,11
2015,7,24,15
2016,7,24,42
2017,7,24,12
2018,7,24,8
2019,7,24,13
2020,7,24,13
2021,7,24,13
2015,8,24,9
2016,8,24,38
2017,8,24,9
2018,8,24,12
2019,8,24,8
2020,8,24,12
2021,8,24,7
2015,9,24,7
2016,9,24,30
2017,9,24,8
2018,9,24,11
2019,9,24,10
2020,9,24,12
2021,9,24,11
2015,10,24,7
2016,10,24,26
2017,10,24,17
2018,10,24,13
2019,10,24,11
2020,10,24,11
2021,10,24,9
2015,11,24,8
2016,11,24,17
2017,11,24,8
2018,11,24,12
2019,11,24,11
2020,11,24,18
2021,11,24,9
2015,12,24,13
2016,12,24,11
2017,12,24,10
2018,12,24,14
2019,12,24,10
2020,12,24,8
2021,12,24,14
2015,1,25,9
2016,1,25,10
2017,1,25,2
2018,1,25,7
2019,1,25,7
2020,1,25,6
2021,1,25,5
2022,1,25,1
2015,2,25,10
2016,2,25,4
2017,2,25,2
2018,2,25,4
2019,2,25,2
2020,2,25,6
2021,2,25,3
2022,2,25,5
2015,3,25,14
2016,3,25,14
2017,3,25,4
2018,3,25,2
2019,3,25,2
2020,3,25,7
2021,3,25,4
2022,3,25,5
2015,4,25,14
2016,4,25,13
2017,4,25,5
2018,4,25,6
2019,4,25,2
2020,4,25,3
2021,4,25,8
2022,4,25,9
2015,5,25,22
2016,5,25,8
2017,5,25,6
2018,5,25,6
2019,5,25,3
2020,5,25,3
2021,5,25,10
2022,5,25,5
2015,6,25,11
2016,6,25,8
2017,6,25,5
2018,6,25,8
2019,6,25,5
2020,6,25,2
2021,6,25,5
2022,6,25,7
2015,7,25,8
2016,7,25,6
2017,7,25,4
2018,7,25,6
2019,7,25,2
2020,7,25,2
2021,7,25,3
2015,8,25,4
2016,8,25,5
2017,8,25,7
2018,8,25,6
2019,8,25,1
2020,8,25,4
2021,8,25,4
2015,9,25,11
2016,9,25,10
2017,9,25,3
2018,9,25,6
2019,9,25,6
2020,9,25,7
2021,9,25,2
2015,10,25,12
2016,10,25,4
2017,10,25,5
2018,10,25,3
2019,10,25,6
2020,10,25,4
2021,10,25,10
2015,11,25,7
2016,11,25,14
2017,11,25,4
2018,11,25,6
2019,11,25,1
2020,11,25,5
2021,11,25,1
2015,12,25,6
2016,12,25,8
2017,12,25,4
2018,12,25,4
2019,12,25,9
2020,12,25,9
2021,12,25,6
2015,1,26,0
2016,1,26,6
2017,1,26,3
2018,1,26,0
2019,1,26,1
2020,1,26,3
2021,1,26,5
2022,1,26,3
2015,2,26,1
2016,2,26,6
2017,2,26,4
2018,2,26,2
2019,2,26,0
2020,2,26,3
2021,2,26,3
2022,2,26,6
2015,3,26,4
2016,3,26,10
2017,3,26,5
2018,3,26,2
2019,3,26,0
2020,3,26,0
2021,3,26,17
2022,3,26,10
2015,4,26,3
2016,4,26,12
2017,4,26,3
2018,4,26,1
2019,4,26,1
2020,4,26,4
2021,4,26,11
2022,4,26,5
2015,5,26,2
2016,5,26,20
2017,5,26,3
2018,5,26,0
2019,5,26,2
2020,5,26,7
2021,5,26,4
2022,5,26,4
2015,6,26,1
2016,6,26,36
2017,6,26,5
2018,6,26,2
2019,6,26,1
2020,6,26,3
2021,6,26,9
2022,6,26,6
2015,7,26,2
2016,7,26,27
2017,7,26,2
2018,7,26,0
2019,7,26,2
2020,7,26,8
2021,7,26,3
2015,8,26,3
2016,8,26,6
2017,8,26,0
2018,8,26,0
2019,8,26,3
2020,8,26,6
2021,8,26,2
2015,9,26,1
2016,9,26,8
2017,9,26,2
2018,9,26,1
2019,9,26,0
2020,9,26,2
2021,9,26,8
2015,10,26,1
2016,10,26,2
2017,10,26,7
2018,10,26,1
2019,10,26,1
2020,10,26,9
2021,10,26,8
2015,11,26,0
2016,11,26,2
2017,11,26,1
2018,11,26,1
2019,11,26,3
2020,11,26,4
2021,11,26,7
2015,12,26,2
2016,12,26,7
2017,12,26,0
2018,12,26,0
2019,12,26,2
2020,12,26,6
2021,12,26,3
2015,1,27,11
2016,1,27,7
2017,1,27,28
2018,1,27,34
2019,1,27,24
2020,1,27,11
2021,1,27,7
2022,1,27,15
2015,2,27,24
2016,2,27,16
2017,2,27,29
2018,2,27,21
2019,2,27,30
2020,2,27,8
2021,2,27,6
2022,2,27,13
2015,3,27,12
2016,3,27,11
2017,3,27,25
2018,3,27,18
2019,3,27,35
2020,3,27,9
2021,3,27,9
2022,3,27,15
2015,4,27,25
2016,4,27,8
2017,4,27,24
2018,4,27,24
2019,4,27,42
2020,4,27,7
2021,4,27,7
2022,4,27,11
2015,5,27,9
2016,5,27,10
2017,5,27,18
2018,5,27,35
2019,5,27,29
2020,5,27,5
2021,5,27,8
2022,5,27,14
2015,6,27,14
2016,6,27,10
2017,6,27,36
2018,6,27,20
2019,6,27,9
2020,6,27,11
2021,6,27,10
2022,6,27,6
2015,7,27,12
2016,7,27,8
2017,7,27,24
2018,7,27,28
2019,7,27,8
2020,7,27,9
2021,7,27,8
2015,8,27,9
2016,8,27,11
2017,8,27,16
2018,8,27,27
2019,8,27,25
2020,8,27,7
2021,8,27,8
2015,9,27,21
2016,9,27,7
2017,9,27,17
2018,9,27,40
2019,9,27,6
2020,9,27,12
2021,9,27,7
2015,10,27,17
2016,10,27,15
2017,10,27,15
2018,10,27,25
2019,10,27,4
2020,10,27,9
2021,10,27,19
2015,11,27,7
2016,11,27,21
2017,11,27,14
2018,11,27,28
2019,11,27,13
2020,11,27,6
2021,11,27,7
2015,12,27,10
2016,12,27,24
2017,12,27,12
2018,12,27,31
2019,12,27,7
2020,12,27,11
2021,12,27,8
2015,1,28,14
2016,1,28,7
2017,1,28,17
2018,1,28,9
2019,1,28,5
2020,1,28,12
2021,1,28,8
2022,1,28,10
2015,2,28,18
2016,2,28,6
2017,2,28,17
2018,2,28,10
2019,2,28,15
2020,2,28,7
2021,2,28,9
2022,2,28,10
2015,3,28,19
2016,3,28,6
2017,3,28,16
2018,3,28,7
2019,3,28,9
2020,3,28,17
2021,3,28,7
2022,3,28,15
2015,4,28,24
2016,4,28,10
2017,4,28,9
2018,4,28,10
2019,4,28,10
2020,4,28,9
2021,4,28,11
2022,4,28,11
2015,5,28,18
2016,5,28,4
2017,5,28,17
2018,5,28,16
2019,5,28,12
2020,5,28,15
2021,5,28,6
2022,5,28,11
2015,6,28,12
2016,6,28,8
2017,6,28,16
2018,6,28,6
2019,6,28,7
2020,6,28,9
2021,6,28,6
2022,6,28,11
2015,7,28,16
2016,7,28,11
2017,7,28,9
2018,7,28,17
2019,7,28,11
2020,7,28,5
2021,7,28,6
2015,8,28,11
2016,8,28,6
2017,8,28,10
2018,8,28,13
2019,8,28,15
2020,8,28,12
2021,8,28,12
2015,9,28,10
2016,9,28,8
2017,9,28,18
2018,9,28,19
2019,9,28,17
2020,9,28,12
2021,9,28,7
2015,10,28,13
2016,10,28,17
2017,10,28,17
2018,10,28,11
2019,10,28,7
2020,10,28,13
2021,10,28,5
2015,11,28,8
2016,11,28,11
2017,11,28,13
2018,11,28,8
2019,11,28,7
2020,11,28,15
2021,11,28,7
2015,12,28,11
2016,12,28,13
2017,12,28,23
2018,12,28,12
2019,12,28,8
2020,12,28,11
2021,12,28,12
2015,1,29,2
2016,1,29,0
2017,1,29,0
2018,1,29,0
2019,1,29,0
2020,1,29,1
2021,1,29,0
2022,1,29,0
2015,2,29,0
2016,2,29,0
2017,2,29,1
2018,2,29,0
2019,2,29,0
2020,2,29,0
2021,2,29,0
2022,2,29,0
2015,3,29,1
2016,3,29,0
2017,3,29,0
2018,3,29,0
2019,3,29,0
2020,3,29,0
2021,3,29,1
2022,3,29,1
2015,4,29,2
2016,4,29,0
2017,4,29,0
2018,4,29,0
2019,4,29,1
2020,4,29,0
2021,4,29,0
2022,4,29,1
2015,5,29,1
2016,5,29,0
2017,5,29,0
2018,5,29,0
2019,5,29,0
2020,5,29,0
2021,5,29,0
2022,5,29,1
2015,6,29,0
2016,6,29,0
2017,6,29,0
2018,6,29,1
2019,6,29,0
2020,6,29,0
2021,6,29,0
2022,6,29,0
2015,7,29,1
2016,7,29,0
2017,7,29,0
2018,7,29,0
2019,7,29,0
2020,7,29,0
2021,7,29,0
2015,8,29,0
2016,8,29,0
2017,8,29,0
2018,8,29,0
2019,8,29,0
2020,8,29,0
2021,8,29,1
2015,9,29,2
2016,9,29,0
2017,9,29,3
2018,9,29,0
2019,9,29,0
2020,9,29,0
2021,9,29,1
2015,10,29,0
2016,10,29,0
2017,10,29,2
2018,10,29,0
2019,10,29,0
2020,10,29,0
2021,10,29,0
2015,11,29,0
2016,11,29,0
2017,11,29,2
2018,11,29,0
2019,11,29,0
2020,11,29,1
2021,11,29,1
2015,12,29,0
2016,12,29,0
2017,12,29,0
2018,12,29,0
2019,12,29,1
2020,12,29,0
2021,12,29,0
2015,1,30,10
2016,1,30,10
2017,1,30,70
2018,1,30,55
2019,1,30,48
2020,1,30,71
2021,1,30,58
2022,1,30,50
2015,2,30,15
2016,2,30,15
2017,2,30,47
2018,2,30,45
2019,2,30,74
2020,2,30,72
2021,2,30,66
2022,2,30,69
2015,3,30,14
2016,3,30,11
2017,3,30,63
2018,3,30,44
2019,3,30,71
2020,3,30,80
2021,3,30,81
2022,3,30,65
2015,4,30,13
2016,4,30,14
2017,4,30,47
2018,4,30,67
2019,4,30,88
2020,4,30,60
2021,4,30,57
2022,4,30,75
2015,5,30,11
2016,5,30,12
2017,5,30,57
2018,5,30,50
2019,5,30,76
2020,5,30,47
2021,5,30,55
2022,5,30,80
2015,6,30,12
2016,6,30,10
2017,6,30,52
2018,6,30,55
2019,6,30,45
2020,6,30,63
2021,6,30,79
2022,6,30,75
2015,7,30,10
2016,7,30,10
2017,7,30,42
2018,7,30,47
2019,7,30,80
2020,7,30,53
2021,7,30,48
2015,8,30,9
2016,8,30,13
2017,8,30,47
2018,8,30,54
2019,8,30,61
2020,8,30,46
2021,8,30,66
2015,9,30,8
2016,9,30,13
2017,9,30,63
2018,9,30,39
2019,9,30,76
2020,9,30,58
2021,9,30,60
2015,10,30,8
2016,10,30,21
2017,10,30,44
2018,10,30,37
2019,10,30,74
2020,10,30,71
2021,10,30,48
2015,11,30,9
2016,11,30,27
2017,11,30,42
2018,11,30,52
2019,11,30,50
2020,11,30,56
2021,11,30,69
2015,12,30,7
2016,12,30,36
2017,12,30,35
2018,12,30,33
2019,12,30,51
2020,12,30,37
2021,12,30,57
2015,1,31,4
2016,1,31,6
2017,1,31,4
2018,1,31,2
2019,1,31,0
2020,1,31,0
2021,1,31,0
2022,1,31,2
2015,2,31,2
2016,2,31,2
2017,2,31,3
2018,2,31,0
2019,2,31,0
2020,2,31,0
2021,2,31,0
2022,2,31,0
2015,3,31,9
2016,3,31,4
2017,3,31,8
2018,3,31,0
2019,3,31,1
2020,3,31,0
2021,3,31,1
2022,3,31,0
2015,4,31,12
2016,4,31,5
2017,4,31,7
2018,4,31,0
2019,4,31,0
2020,4,31,0
2021,4,31,0
2022,4,31,1
2015,5,31,4
2016,5,31,3
2017,5,31,3
2018,5,31,0
2019,5,31,0
2020,5,31,0
2021,5,31,0
2022,5,31,1
2015,6,31,3
2016,6,31,5
2017,6,31,1
2018,6,31,0
2019,6,31,0
2020,6,31,0
2021,6,31,1
2022,6,31,0
2015,7,31,7
2016,7,31,12
2017,7,31,1
2018,7,31,1
2019,7,31,1
2020,7,31,0
2021,7,31,0
2015,8,31,4
2016,8,31,3
2017,8,31,2
2018,8,31,0
2019,8,31,0
2020,8,31,0
2021,8,31,1
2015,9,31,5
2016,9,31,4
2017,9,31,2
2018,9,31,0
2019,9,31,2
2020,9,31,0
2021,9,31,0
2015,10,31,6
2016,10,31,2
2017,10,31,0
2018,10,31,1
2019,10,31,1
2020,10,31,0
2021,10,31,0
2015,11,31,8
2016,11,31,6
2017,11,31,1
2018,11,31,0
2019,11,31,1
2020,11,31,0
2021,11,31,0
2015,12,31,4
2016,12,31,5
2017,12,31,1
2018,12,31,1
2019,12,31,1
2020,12,31,1
2021,12,31,0
2015,1,32,5
2016,1,32,6
2017,1,32,16
2018,1,32,27
2019,1,32,33
2020,1,32,35
2021,1,32,24
2022,1,32,37
2015,2,32,5
2016,2,32,5
2017,2,32,11
2018,2,32,14
2019,2,32,25
2020,2,32,27
2021,2,32,30
2022,2,32,58
2015,3,32,3
2016,3,32,10
2017,3,32,10
2018,3,32,17
2019,3,32,32
2020,3,32,34
2021,3,32,46
2022,3,32,48
2015,4,32,3
2016,4,32,8
2017,4,32,14
2018,4,32,18
2019,4,32,30
2020,4,32,27
2021,4,32,32
2022,4,32,34
2015,5,32,9
2016,5,32,6
2017,5,32,17
2018,5,32,18
2019,5,32,18
2020,5,32,23
2021,5,32,29
2022,5,32,39
2015,6,32,12
2016,6,32,8
2017,6,32,21
2018,6,32,14
2019,6,32,32
2020,6,32,27
2021,6,32,55
2022,6,32,37
2015,7,32,11
2016,7,32,4
2017,7,32,18
2018,7,32,19
2019,7,32,32
2020,7,32,32
2021,7,32,39
2015,8,32,6
2016,8,32,7
2017,8,32,10
2018,8,32,20
2019,8,32,21
2020,8,32,37
2021,8,32,49
2015,9,32,7
2016,9,32,6
2017,9,32,21
2018,9,32,15
2019,9,32,18
2020,9,32,26
2021,9,32,52
2015,10,32,8
2016,10,32,9
2017,10,32,26
2018,10,32,22
2019,10,32,30
2020,10,32,28
2021,10,32,35
2015,11,32,9
2016,11,32,7
2017,11,32,15
2018,11,32,32
2019,11,32,27
2020,11,32,39
2021,11,32,54
2015,12,32,13
2016,12,32,5
2017,12,32,9
2018,12,32,19
2019,12,32,41
2020,12,32,27
2021,12,32,41
2015,1,0,432
2016,1,0,419
2017,1,0,577
2018,1,0,475
2019,1,0,703
2020,1,0,694
2021,1,0,552
2022,1,0,699
2015,2,0,546
2016,2,0,456
2017,2,0,487
2018,2,0,499
2019,2,0,756
2020,2,0,721
2021,2,0,639
2022,2,0,702
2015,3,0,500
2016,3,0,466
2017,3,0,513
2018,3,0,541
2019,3,0,727
2020,3,0,702
2021,3,0,806
2022,3,0,891
2015,4,0,546
2016,4,0,448
2017,4,0,470
2018,4,0,593
2019,4,0,694
2020,4,0,627
2021,4,0,689
2022,4,0,991
2015,5,0,529
2016,5,0,422
2017,5,0,564
2018,5,0,532
2019,5,0,742
2020,5,0,602
2021,5,0,698
2022,5,0,1065
2015,6,0,523
2016,6,0,498
2017,6,0,546
2018,6,0,575
2019,6,0,709
2020,6,0,673
2021,6,0,751
2022,6,0,1087
2015,7,0,527
2016,7,0,502
2017,7,0,449
2018,7,0,540
2019,7,0,817
2020,7,0,709
2021,7,0,768
2015,8,0,478
2016,8,0,497
2017,8,0,575
2018,8,0,630
2019,8,0,832
2020,8,0,708
2021,8,0,815
2015,9,0,471
2016,9,0,443
2017,9,0,521
2018,9,0,556
2019,9,0,711
2020,9,0,693
2021,9,0,771
2015,10,0,526
2016,10,0,551
2017,10,0,529
2018,10,0,606
2019,10,0,814
2020,10,0,641
2021,10,0,785
2015,11,0,458
2016,11,0,489
2017,11,0,464
2018,11,0,616
2019,11,0,628
2020,11,0,606
2021,11,0,788
2015,12,0,472
2016,12,0,548
2017,12,0,448
2018,12,0,558
2019,12,0,601
2020,12,0,584
2021,12,0,765
2015,0,1,39
2016,0,1,70
2017,0,1,121
2018,0,1,138
2019,0,1,116
2020,0,1,104
2021,0,1,88
2022,0,1,44
2015,0,2,221
2016,0,2,175
2017,0,2,198
2018,0,2,135
2019,0,2,218
2020,0,2,127
2021,0,2,168
2022,0,2,73
2015,0,3,49
2016,0,3,139
2017,0,3,227
2018,0,3,198
2019,0,3,185
2020,0,3,89
2021,0,3,99
2022,0,3,71
2015,0,4,34
2016,0,4,18
2017,0,4,22
2018,0,4,18
2019,0,4,25
2020,0,4,13
2021,0,4,33
2022,0,4,39
2015,0,5,36
2016,0,5,24
2017,0,5,21
2018,0,5,32
2019,0,5,37
2020,0,5,37
2021,0,5,36
2022,0,5,20
2015,0,6,14
2016,0,6,67
2017,0,6,16
2018,0,6,55
2019,0,6,74
2020,0,6,98
2021,0,6,93
2022,0,6,70
2015,0,7,217
2016,0,7,164
2017,0,7,159
2018,0,7,184
2019,0,7,138
2020,0,7,72
2021,0,7,49
2022,0,7,14
2015,0,8,11
2016,0,8,23
2017,0,8,16
2018,0,8,8
2019,0,8,18
2020,0,8,16
2021,0,8,20
2022,0,8,3
2015,0,9,639
2016,0,9,608
2017,0,9,490
2018,0,9,536
2019,0,9,856
2020,0,9,344
2021,0,9,532
2022,0,9,185
2015,0,10,62
2016,0,10,49
2017,0,10,72
2018,0,10,74
2019,0,10,114
2020,0,10,101
2021,0,10,96
2022,0,10,40
2015,0,11,8
2016,0,11,4
2017,0,11,4
2018,0,11,13
2019,0,11,18
2020,0,11,17
2021,0,11,291
2022,0,11,248
2015,0,12,144
2016,0,12,199
2017,0,12,175
2018,0,12,202
2019,0,12,259
2020,0,12,241
2021,0,12,212
2022,0,12,117
2015,0,13,42
2016,0,13,80
2017,0,13,133
2018,0,13,142
2019,0,13,210
2020,0,13,133
2021,0,13,108
2022,0,13,130
2015,0,14,831
2016,0,14,675
2017,0,14,556
2018,0,14,778
2019,0,14,742
2020,0,14,730
2021,0,14,565
2022,0,14,297
2015,0,15,1580
2016,0,15,1452
2017,0,15,1385
2018,0,15,1629
2019,0,15,2487
2020,0,15,2995
2021,0,15,3302
2022,0,15,2377
2015,0,16,43
2016,0,16,18
2017,0,16,21
2018,0,16,3
2019,0,16,2
2020,0,16,29
2021,0,16,61
2022,0,16,32
2015,0,17,172
2016,0,17,67
