"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2018,3,18,42
2019,3,18,11
2020,3,18,10
2021,3,18,17
2022,3,18,14
2015,4,18,7
2016,4,18,2
2017,4,18,5
2018,4,18,31
2019,4,18,12
2020,4,18,10
2021,4,18,20
2022,4,18,11
2015,5,18,4
2016,5,18,2
2017,5,18,10
2018,5,18,34
2019,5,18,18
2020,5,18,17
2021,5,18,14
2022,5,18,22
2015,6,18,11
2016,6,18,2
2017,6,18,13
2018,6,18,33
2019,6,18,19
2020,6,18,11
2021,6,18,19
2022,6,18,11
2015,7,18,9
2016,7,18,1
2017,7,18,13
2018,7,18,26
2019,7,18,14
2020,7,18,10
2021,7,18,12
2015,8,18,12
2016,8,18,7
2017,8,18,23
2018,8,18,24
2019,8,18,13
2020,8,18,12
2021,8,18,18
2015,9,18,6
2016,9,18,3
2017,9,18,36
2018,9,18,25
2019,9,18,15
2020,9,18,14
2021,9,18,17
2015,10,18,5
2016,10,18,6
2017,10,18,39
2018,10,18,23
2019,10,18,15
2020,10,18,20
2021,10,18,14
2015,11,18,8
2016,11,18,5
2017,11,18,45
2018,11,18,14
2019,11,18,13
2020,11,18,12
2021,11,18,20
2015,12,18,4
2016,12,18,1
2017,12,18,44
2018,12,18,12
2019,12,18,14
2020,12,18,11
2021,12,18,10
2015,1,19,34
2016,1,19,48
2017,1,19,44
2018,1,19,45
2019,1,19,92
2020,1,19,67
2021,1,19,79
2022,1,19,90
2015,2,19,31
2016,2,19,89
2017,2,19,46
2018,2,19,44
2019,2,19,105
2020,2,19,73
2021,2,19,69
2022,2,19,103
2015,3,19,33
2016,3,19,39
2017,3,19,60
2018,3,19,40
2019,3,19,65
2020,3,19,80
2021,3,19,81
2022,3,19,81
2015,4,19,32
2016,4,19,46
2017,4,19,54
2018,4,19,61
2019,4,19,61
2020,4,19,76
2021,4,19,81
2022,4,19,92
2015,5,19,41
2016,5,19,61
2017,5,19,73
2018,5,19,58
2019,5,19,78
2020,5,19,78
2021,5,19,87
2022,5,19,129
2015,6,19,55
2016,6,19,45
2017,6,19,63
2018,6,19,34
2019,6,19,85
2020,6,19,87
2021,6,19,98
2022,6,19,127
2015,7,19,33
2016,7,19,65
2017,7,19,42
2018,7,19,70
2019,7,19,74
2020,7,19,60
2021,7,19,108
2015,8,19,36
2016,8,19,51
2017,8,19,37
2018,8,19,60
2019,8,19,74
2020,8,19,74
2021,8,19,100
2015,9,19,49
2016,9,19,65
2017,9,19,48
2018,9,19,74
2019,9,19,69
2020,9,19,70
2021,9,19,89
2015,10,19,50
2016,10,19,57
2017,10,19,61
2018,10,19,83
2019,10,19,64
2020,10,19,59
2021,10,19,70
2015,11,19,25
2016,11,19,39
2017,11,19,49
2018,11,19,83
2019,11,19,54
2020,11,19,72
2021,11,19,44
2015,12,19,31
2016,12,19,36
2017,12,19,36
2018,12,19,94
2019,12,19,68
2020,12,19,51
2021,12,19,97
2015,1,20,0
2016,1,20,48
2017,1,20,69
2018,1,20,65
2019,1,20,77
2020,1,20,91
2021,1,20,67
2022,1,20,53
2015,2,20,47
2016,2,20,47
2017,2,20,62
2018,2,20,83
2019,2,20,63
2020,2,20,56
2021,2,20,58
2022,2,20,53
2015,3,20,0
2016,3,20,65
2017,3,20,68
2018,3,20,92
2019,3,20,73
2020,3,20,83
2021,3,20,71
2022,3,20,60
2015,4,20,0
2016,4,20,53
2017,4,20,101
2018,4,20,103
2019,4,20,82
2020,4,20,75
2021,4,20,59
2022,4,20,59
2015,5,20,56
2016,5,20,55
2017,5,20,63
2018,5,20,91
2019,5,20,85
2020,5,20,77
2021,5,20,52
2022,5,20,84
2015,6,20,0
2016,6,20,63
2017,6,20,70
2018,6,20,80
2019,6,20,98
2020,6,20,57
2021,6,20,54
2022,6,20,56
2015,7,20,0
2016,7,20,74
2017,7,20,74
2018,7,20,68
2019,7,20,91
2020,7,20,63
2021,7,20,55
2015,8,20,41
2016,8,20,81
2017,8,20,75
2018,8,20,82
2019,8,20,94
2020,8,20,71
2021,8,20,65
2015,9,20,0
2016,9,20,79
2017,9,20,64
2018,9,20,80
2019,9,20,74
2020,9,20,50
2021,9,20,60
2015,10,20,0
2016,10,20,0
2017,10,20,67
2018,10,20,78
2019,10,20,99
2020,10,20,66
2021,10,20,75
2015,11,20,57
2016,11,20,91
2017,11,20,74
2018,11,20,87
2019,11,20,79
2020,11,20,52
2021,11,20,52
2015,12,20,0
2016,12,20,82
2017,12,20,68
2018,12,20,74
2019,12,20,96
2020,12,20,68
2021,12,20,64
2015,1,21,39
2016,1,21,42
2017,1,21,51
2018,1,21,82
2019,1,21,78
2020,1,21,74
2021,1,21,61
2022,1,21,59
2015,2,21,35
2016,2,21,47
2017,2,21,55
2018,2,21,86
2019,2,21,119
2020,2,21,71
2021,2,21,47
2022,2,21,88
2015,3,21,37
2016,3,21,52
2017,3,21,72
2018,3,21,94
2019,3,21,100
2020,3,21,82
2021,3,21,76
2022,3,21,75
2015,4,21,38
2016,4,21,69
2017,4,21,68
2018,4,21,104
2019,4,21,82
2020,4,21,92
2021,4,21,71
2022,4,21,87
2015,5,21,40
2016,5,21,57
2017,5,21,81
2018,5,21,98
2019,5,21,113
2020,5,21,76
2021,5,21,62
2022,5,21,89
2015,6,21,39
2016,6,21,52
2017,6,21,65
2018,6,21,86
2019,6,21,87
2020,6,21,65
2021,6,21,57
2022,6,21,62
2015,7,21,41
2016,7,21,52
2017,7,21,94
2018,7,21,95
2019,7,21,100
2020,7,21,76
2021,7,21,77
2015,8,21,47
2016,8,21,49
2017,8,21,72
2018,8,21,98
2019,8,21,86
2020,8,21,82
2021,8,21,69
2015,9,21,43
2016,9,21,60
2017,9,21,86
2018,9,21,93
2019,9,21,87
2020,9,21,64
2021,9,21,69
2015,10,21,48
2016,10,21,45
2017,10,21,84
2018,10,21,88
2019,10,21,87
2020,10,21,62
2021,10,21,64
2015,11,21,54
2016,11,21,35
2017,11,21,98
2018,11,21,95
2019,11,21,78
2020,11,21,62
2021,11,21,78
2015,12,21,32
2016,12,21,21
2017,12,21,68
2018,12,21,86
2019,12,21,92
2020,12,21,66
2021,12,21,66
2015,1,22,9
2016,1,22,12
2017,1,22,12
2018,1,22,14
2019,1,22,13
2020,1,22,12
2021,1,22,15
2022,1,22,17
2015,2,22,9
2016,2,22,9
2017,2,22,12
2018,2,22,10
2019,2,22,16
2020,2,22,11
2021,2,22,14
2022,2,22,12
2015,3,22,12
2016,3,22,12
2017,3,22,14
2018,3,22,15
2019,3,22,18
2020,3,22,26
2021,3,22,16
2022,3,22,3
2015,4,22,11
2016,4,22,8
2017,4,22,21
2018,4,22,12
2019,4,22,13
2020,4,22,11
2021,4,22,21
2022,4,22,15
2015,5,22,11
2016,5,22,14
2017,5,22,8
2018,5,22,14
2019,5,22,15
2020,5,22,18
2021,5,22,22
2022,5,22,15
2015,6,22,10
2016,6,22,7
2017,6,22,21
2018,6,22,16
2019,6,22,11
2020,6,22,8
2021,6,22,9
2022,6,22,12
2015,7,22,12
2016,7,22,7
2017,7,22,10
2018,7,22,14
2019,7,22,17
2020,7,22,15
2021,7,22,14
2015,8,22,13
2016,8,22,6
2017,8,22,20
2018,8,22,18
2019,8,22,17
2020,8,22,23
2021,8,22,11
2015,9,22,10
2016,9,22,15
2017,9,22,19
2018,9,22,22
2019,9,22,20
2020,9,22,11
2021,9,22,16
2015,10,22,13
2016,10,22,8
2017,10,22,14
2018,10,22,7
2019,10,22,9
2020,10,22,22
2021,10,22,14
2015,11,22,13
2016,11,22,12
2017,11,22,9
2018,11,22,16
2019,11,22,12
2020,11,22,13
2021,11,22,19
2015,12,22,8
2016,12,22,8
2017,12,22,15
2018,12,22,22
2019,12,22,15
2020,12,22,12
2021,12,22,14
2015,1,23,15
2016,1,23,8
2017,1,23,13
2018,1,23,40
2019,1,23,57
2020,1,23,59
2021,1,23,29
2022,1,23,29
2015,2,23,12
2016,2,23,12
2017,2,23,17
2018,2,23,33
2019,2,23,60
2020,2,23,65
2021,2,23,46
2022,2,23,35
2015,3,23,11
2016,3,23,8
2017,3,23,20
2018,3,23,44
2019,3,23,54
2020,3,23,64
2021,3,23,50
2022,3,23,47
2015,4,23,20
2016,4,23,14
2017,4,23,24
2018,4,23,57
2019,4,23,69
2020,4,23,50
2021,4,23,61
2022,4,23,41
2015,5,23,11
2016,5,23,11
2017,5,23,26
2018,5,23,67
2019,5,23,32
2020,5,23,41
2021,5,23,54
2022,5,23,51
2015,6,23,23
2016,6,23,12
2017,6,23,34
2018,6,23,59
2019,6,23,48
2020,6,23,33
2021,6,23,48
2022,6,23,47
2015,7,23,21
2016,7,23,13
2017,7,23,35
2018,7,23,95
2019,7,23,69
2020,7,23,51
2021,7,23,40
2015,8,23,29
2016,8,23,23
2017,8,23,38
2018,8,23,87
2019,8,23,64
2020,8,23,45
2021,8,23,60
2015,9,23,24
2016,9,23,18
2017,9,23,32
2018,9,23,82
2019,9,23,57
2020,9,23,55
2021,9,23,54
2015,10,23,23
2016,10,23,18
2017,10,23,48
2018,10,23,61
2019,10,23,62
2020,10,23,44
2021,10,23,51
2015,11,23,27
2016,11,23,18
2017,11,23,35
2018,11,23,63
2019,11,23,51
2020,11,23,44
2021,11,23,53
2015,12,23,12
2016,12,23,10
2017,12,23,37
2018,12,23,75
2019,12,23,62
2020,12,23,30
2021,12,23,39
2015,1,24,19
2016,1,24,20
2017,1,24,37
2018,1,24,30
2019,1,24,34
2020,1,24,39
2021,1,24,59
2022,1,24,40
2015,2,24,13
2016,2,24,15
2017,2,24,32
2018,2,24,37
2019,2,24,29
2020,2,24,43
2021,2,24,52
2022,2,24,53
2015,3,24,15
2016,3,24,13
2017,3,24,26
2018,3,24,43
2019,3,24,47
2020,3,24,43
2021,3,24,67
2022,3,24,50
2015,4,24,13
2016,4,24,18
2017,4,24,23
2018,4,24,41
2019,4,24,28
2020,4,24,40
2021,4,24,59
2022,4,24,51
2015,5,24,25
2016,5,24,35
2017,5,24,43
2018,5,24,50
2019,5,24,36
2020,5,24,54
2021,5,24,61
2022,5,24,66
2015,6,24,21
2016,6,24,34
2017,6,24,43
2018,6,24,43
2019,6,24,39
2020,6,24,50
2021,6,24,62
2022,6,24,53
2015,7,24,22
2016,7,24,21
2017,7,24,46
2018,7,24,41
2019,7,24,34
2020,7,24,70
2021,7,24,41
2015,8,24,19
2016,8,24,27
2017,8,24,48
2018,8,24,44
2019,8,24,40
2020,8,24,72
2021,8,24,56
2015,9,24,17
2016,9,24,23
2017,9,24,44
2018,9,24,32
2019,9,24,45
2020,9,24,52
2021,9,24,38
2015,10,24,26
2016,10,24,43
2017,10,24,36
2018,10,24,35
2019,10,24,36
2020,10,24,65
2021,10,24,43
2015,11,24,23
2016,11,24,29
2017,11,24,28
2018,11,24,31
2019,11,24,48
2020,11,24,48
2021,11,24,38
2015,12,24,28
2016,12,24,28
2017,12,24,45
2018,12,24,30
2019,12,24,37
2020,12,24,45
2021,12,24,38
2015,1,25,54
2016,1,25,71
2017,1,25,99
2018,1,25,76
2019,1,25,70
2020,1,25,54
2021,1,25,53
2022,1,25,32
2015,2,25,67
2016,2,25,83
2017,2,25,103
2018,2,25,64
2019,2,25,63
2020,2,25,53
2021,2,25,48
2022,2,25,29
2015,3,25,55
2016,3,25,43
2017,3,25,119
2018,3,25,86
2019,3,25,52
2020,3,25,69
2021,3,25,42
2022,3,25,40
2015,4,25,72
2016,4,25,71
2017,4,25,120
2018,4,25,97
2019,4,25,73
2020,4,25,51
2021,4,25,40
2022,4,25,40
2015,5,25,86
2016,5,25,79
2017,5,25,143
2018,5,25,85
2019,5,25,71
2020,5,25,56
2021,5,25,63
2022,5,25,50
2015,6,25,71
2016,6,25,74
2017,6,25,125
2018,6,25,105
2019,6,25,65
2020,6,25,70
2021,6,25,43
2022,6,25,35
2015,7,25,72
2016,7,25,66
2017,7,25,114
2018,7,25,76
2019,7,25,70
2020,7,25,69
2021,7,25,47
2015,8,25,77
2016,8,25,93
2017,8,25,101
2018,8,25,81
2019,8,25,75
2020,8,25,65
2021,8,25,41
2015,9,25,65
2016,9,25,96
2017,9,25,82
2018,9,25,72
2019,9,25,79
2020,9,25,69
2021,9,25,54
2015,10,25,68
2016,10,25,79
2017,10,25,81
2018,10,25,94
2019,10,25,66
2020,10,25,64
2021,10,25,46
2015,11,25,81
2016,11,25,89
2017,11,25,80
2018,11,25,60
2019,11,25,72
2020,11,25,50
2021,11,25,39
2015,12,25,73
2016,12,25,78
2017,12,25,83
2018,12,25,67
2019,12,25,66
2020,12,25,30
2021,12,25,40
2015,1,26,36
2016,1,26,54
2017,1,26,65
2018,1,26,44
2019,1,26,70
2020,1,26,104
2021,1,26,125
2022,1,26,132
2015,2,26,43
2016,2,26,80
2017,2,26,48
2018,2,26,36
2019,2,26,48
2020,2,26,105
2021,2,26,110
2022,2,26,91
2015,3,26,52
2016,3,26,56
2017,3,26,48
2018,3,26,57
2019,3,26,66
2020,3,26,86
2021,3,26,142
2022,3,26,112
2015,4,26,32
2016,4,26,35
2017,4,26,67
2018,4,26,58
2019,4,26,62
2020,4,26,104
2021,4,26,147
2022,4,26,114
2015,5,26,57
2016,5,26,46
2017,5,26,60
2018,5,26,55
2019,5,26,65
2020,5,26,125
2021,5,26,146
2022,5,26,134
2015,6,26,62
2016,6,26,49
2017,6,26,66
2018,6,26,54
2019,6,26,128
2020,6,26,101
2021,6,26,119
2022,6,26,119
2015,7,26,67
2016,7,26,58
2017,7,26,54
2018,7,26,78
2019,7,26,98
2020,7,26,117
2021,7,26,158
2015,8,26,69
2016,8,26,57
2017,8,26,56
2018,8,26,74
2019,8,26,106
2020,8,26,129
2021,8,26,138
2015,9,26,48
2016,9,26,51
2017,9,26,64
2018,9,26,91
2019,9,26,90
2020,9,26,108
2021,9,26,123
2015,10,26,56
2016,10,26,47
2017,10,26,65
2018,10,26,68
2019,10,26,109
2020,10,26,119
2021,10,26,136
2015,11,26,41
2016,11,26,46
2017,11,26,80
2018,11,26,60
2019,11,26,112
2020,11,26,109
2021,11,26,121
2015,12,26,26
2016,12,26,51
2017,12,26,54
2018,12,26,70
2019,12,26,108
2020,12,26,123
2021,12,26,135
2015,1,27,23
2016,1,27,11
2017,1,27,28
2018,1,27,32
2019,1,27,35
2020,1,27,50
2021,1,27,32
2022,1,27,28
2015,2,27,12
2016,2,27,19
2017,2,27,34
2018,2,27,33
2019,2,27,52
2020,2,27,47
2021,2,27,40
2022,2,27,22
2015,3,27,18
2016,3,27,22
2017,3,27,26
2018,3,27,32
2019,3,27,56
2020,3,27,54
2021,3,27,35
2022,3,27,20
2015,4,27,17
2016,4,27,18
2017,4,27,27
2018,4,27,36
2019,4,27,63
2020,4,27,30
2021,4,27,45
2022,4,27,23
2015,5,27,16
2016,5,27,25
2017,5,27,32
2018,5,27,53
2019,5,27,51
2020,5,27,30
2021,5,27,40
2022,5,27,27
2015,6,27,22
2016,6,27,17
2017,6,27,26
2018,6,27,53
2019,6,27,51
2020,6,27,36
2021,6,27,33
2022,6,27,24
2015,7,27,28
2016,7,27,22
2017,7,27,34
2018,7,27,65
2019,7,27,39
2020,7,27,54
2021,7,27,28
2015,8,27,23
2016,8,27,21
2017,8,27,36
2018,8,27,45
2019,8,27,39
2020,8,27,45
2021,8,27,41
2015,9,27,18
2016,9,27,22
2017,9,27,32
2018,9,27,35
2019,9,27,46
2020,9,27,41
2021,9,27,34
2015,10,27,21
2016,10,27,28
2017,10,27,37
2018,10,27,38
2019,10,27,54
2020,10,27,41
2021,10,27,23
2015,11,27,17
2016,11,27,34
2017,11,27,35
2018,11,27,42
2019,11,27,43
2020,11,27,37
2021,11,27,17
2015,12,27,18
2016,12,27,37
2017,12,27,41
2018,12,27,44
2019,12,27,35
2020,12,27,43
2021,12,27,22
2015,1,28,36
2016,1,28,30
2017,1,28,45
2018,1,28,71
2019,1,28,53
2020,1,28,57
2021,1,28,35
2022,1,28,34
2015,2,28,67
2016,2,28,40
2017,2,28,49
2018,2,28,69
2019,2,28,59
2020,2,28,73
2021,2,28,39
2022,2,28,23
2015,3,28,51
2016,3,28,61
2017,3,28,41
2018,3,28,97
2019,3,28,61
2020,3,28,46
2021,3,28,41
2022,3,28,27
2015,4,28,57
2016,4,28,47
2017,4,28,45
2018,4,28,81
2019,4,28,53
2020,4,28,47
2021,4,28,42
2022,4,28,29
2015,5,28,44
2016,5,28,47
2017,5,28,72
2018,5,28,96
2019,5,28,47
2020,5,28,51
2021,5,28,47
2022,5,28,38
2015,6,28,47
2016,6,28,53
2017,6,28,84
2018,6,28,65
2019,6,28,55
2020,6,28,49
2021,6,28,47
2022,6,28,40
2015,7,28,45
2016,7,28,60
2017,7,28,57
2018,7,28,78
2019,7,28,67
2020,7,28,55
2021,7,28,35
2015,8,28,46
2016,8,28,45
2017,8,28,69
2018,8,28,67
2019,8,28,61
2020,8,28,51
2021,8,28,56
2015,9,28,37
2016,9,28,60
2017,9,28,76
2018,9,28,64
2019,9,28,49
2020,9,28,43
2021,9,28,50
2015,10,28,28
2016,10,28,55
2017,10,28,93
2018,10,28,46
2019,10,28,61
2020,10,28,40
2021,10,28,58
2015,11,28,44
2016,11,28,50
2017,11,28,93
2018,11,28,52
2019,11,28,48
2020,11,28,30
2021,11,28,37
2015,12,28,31
2016,12,28,46
2017,12,28,77
2018,12,28,65
2019,12,28,49
2020,12,28,29
2021,12,28,39
2015,1,29,5
2016,1,29,6
2017,1,29,7
2018,1,29,13
2019,1,29,15
2020,1,29,14
2021,1,29,8
2022,1,29,5
2015,2,29,3
2016,2,29,5
2017,2,29,10
2018,2,29,16
2019,2,29,7
2020,2,29,9
2021,2,29,6
2022,2,29,12
2015,3,29,7
2016,3,29,9
2017,3,29,11
2018,3,29,7
2019,3,29,13
2020,3,29,13
2021,3,29,13
2022,3,29,10
2015,4,29,8
2016,4,29,3
2017,4,29,10
2018,4,29,8
2019,4,29,14
2020,4,29,5
2021,4,29,10
2022,4,29,18
2015,5,29,2
2016,5,29,4
2017,5,29,9
2018,5,29,14
2019,5,29,12
2020,5,29,5
2021,5,29,11
2022,5,29,10
2015,6,29,6
2016,6,29,5
2017,6,29,10
2018,6,29,6
2019,6,29,23
2020,6,29,8
2021,6,29,10
2022,6,29,13
2015,7,29,3
2016,7,29,7
2017,7,29,8
2018,7,29,12
2019,7,29,7
2020,7,29,9
2021,7,29,9
2015,8,29,4
2016,8,29,11
2017,8,29,11
2018,8,29,10
2019,8,29,12
2020,8,29,9
2021,8,29,7
2015,9,29,2
2016,9,29,8
2017,9,29,11
2018,9,29,12
2019,9,29,17
2020,9,29,15
2021,9,29,14
2015,10,29,6
2016,10,29,5
2017,10,29,8
2018,10,29,12
2019,10,29,8
2020,10,29,5
2021,10,29,13
2015,11,29,5
2016,11,29,8
2017,11,29,10
2018,11,29,5
2019,11,29,10
2020,11,29,12
2021,11,29,9
2015,12,29,8
2016,12,29,5
2017,12,29,15
2018,12,29,8
2019,12,29,13
2020,12,29,5
2021,12,29,7
2015,1,30,27
2016,1,30,77
2017,1,30,115
2018,1,30,131
2019,1,30,117
2020,1,30,98
2021,1,30,108
2022,1,30,82
2015,2,30,34
2016,2,30,48
2017,2,30,113
2018,2,30,124
2019,2,30,123
2020,2,30,102
2021,2,30,93
2022,2,30,56
2015,3,30,39
2016,3,30,56
2017,3,30,152
2018,3,30,147
2019,3,30,142
2020,3,30,100
2021,3,30,106
2022,3,30,78
2015,4,30,35
2016,4,30,50
2017,4,30,113
2018,4,30,134
2019,4,30,124
2020,4,30,116
2021,4,30,96
2022,4,30,77
2015,5,30,35
2016,5,30,74
2017,5,30,137
2018,5,30,135
2019,5,30,124
2020,5,30,91
2021,5,30,96
2022,5,30,77
2015,6,30,35
2016,6,30,76
2017,6,30,158
2018,6,30,134
2019,6,30,142
2020,6,30,144
2021,6,30,80
2022,6,30,62
2015,7,30,54
2016,7,30,128
2017,7,30,152
2018,7,30,109
2019,7,30,127
2020,7,30,104
2021,7,30,82
2015,8,30,51
2016,8,30,174
2017,8,30,153
2018,8,30,119
2019,8,30,126
2020,8,30,130
2021,8,30,92
2015,9,30,46
2016,9,30,126
2017,9,30,160
2018,9,30,126
2019,9,30,105
2020,9,30,92
2021,9,30,84
2015,10,30,54
2016,10,30,141
2017,10,30,176
2018,10,30,124
2019,10,30,103
2020,10,30,82
2021,10,30,101
2015,11,30,59
2016,11,30,124
2017,11,30,141
2018,11,30,110
2019,11,30,94
2020,11,30,105
2021,11,30,78
2015,12,30,56
2016,12,30,126
2017,12,30,152
2018,12,30,104
2019,12,30,98
2020,12,30,126
2021,12,30,90
2015,1,31,1
2016,1,31,2
2017,1,31,7
2018,1,31,2
2019,1,31,2
2020,1,31,3
2021,1,31,6
2022,1,31,4
2015,2,31,1
2016,2,31,9
2017,2,31,6
2018,2,31,4
2019,2,31,5
2020,2,31,6
2021,2,31,3
2022,2,31,5
2015,3,31,8
2016,3,31,3
2017,3,31,3
2018,3,31,1
2019,3,31,2
2020,3,31,2
2021,3,31,6
2022,3,31,2
2015,4,31,3
2016,4,31,1
2017,4,31,4
2018,4,31,8
2019,4,31,3
2020,4,31,3
2021,4,31,3
2022,4,31,1
2015,5,31,8
2016,5,31,5
2017,5,31,2
2018,5,31,3
2019,5,31,2
2020,5,31,2
2021,5,31,0
2022,5,31,6
2015,6,31,4
2016,6,31,3
2017,6,31,1
2018,6,31,1
2019,6,31,2
2020,6,31,6
2021,6,31,3
2022,6,31,2
2015,7,31,7
2016,7,31,3
2017,7,31,2
2018,7,31,11
2019,7,31,2
2020,7,31,4
2021,7,31,7
2015,8,31,1
2016,8,31,6
2017,8,31,6
2018,8,31,6
2019,8,31,1
2020,8,31,3
2021,8,31,4
2015,9,31,4
2016,9,31,4
2017,9,31,2
2018,9,31,2
2019,9,31,5
2020,9,31,4
2021,9,31,5
2015,10,31,2
2016,10,31,6
2017,10,31,0
2018,10,31,5
2019,10,31,1
2020,10,31,5
2021,10,31,1
2015,11,31,4
2016,11,31,6
2017,11,31,2
2018,11,31,2
2019,11,31,3
2020,11,31,3
2021,11,31,0
2015,12,31,9
2016,12,31,2
2017,12,31,2
2018,12,31,3
2019,12,31,5
2020,12,31,11
2021,12,31,4
2015,1,32,22
2016,1,32,31
2017,1,32,47
2018,1,32,31
2019,1,32,39
2020,1,32,39
2021,1,32,109
2022,1,32,99
2015,2,32,18
2016,2,32,36
2017,2,32,33
2018,2,32,41
2019,2,32,35
2020,2,32,53
2021,2,32,95
2022,2,32,56
2015,3,32,20
2016,3,32,28
2017,3,32,38
2018,3,32,48
2019,3,32,46
2020,3,32,52
2021,3,32,80
2022,3,32,84
2015,4,32,17
2016,4,32,26
2017,4,32,41
2018,4,32,36
2019,4,32,36
2020,4,32,56
2021,4,32,82
2022,4,32,82
2015,5,32,11
2016,5,32,38
2017,5,32,38
2018,5,32,42
2019,5,32,49
2020,5,32,66
2021,5,32,96
2022,5,32,72
2015,6,32,20
2016,6,32,38
2017,6,32,33
2018,6,32,44
2019,6,32,43
2020,6,32,75
2021,6,32,75
2022,6,32,75
2015,7,32,23
2016,7,32,37
2017,7,32,54
2018,7,32,48
2019,7,32,49
2020,7,32,63
2021,7,32,87
2015,8,32,16
2016,8,32,57
2017,8,32,65
2018,8,32,47
2019,8,32,36
2020,8,32,70
2021,8,32,102
2015,9,32,19
2016,9,32,45
2017,9,32,57
2018,9,32,59
2019,9,32,40
2020,9,32,70
2021,9,32,119
2015,10,32,24
2016,10,32,36
2017,10,32,69
2018,10,32,55
2019,10,32,45
2020,10,32,62
2021,10,32,107
2015,11,32,24
2016,11,32,34
2017,11,32,42
2018,11,32,57
2019,11,32,48
2020,11,32,84
2021,11,32,102
2015,12,32,18
2016,12,32,43
2017,12,32,34
2018,12,32,53
2019,12,32,44
2020,12,32,99
2021,12,32,80
2015,1,0,1197
2016,1,0,1422
2017,1,0,1912
2018,1,0,2173
2019,1,0,2479
2020,1,0,2375
2021,1,0,2328
2022,1,0,2065
2015,2,0,1218
2016,2,0,1434
2017,2,0,1807
2018,2,0,2075
2019,2,0,2401
2020,2,0,2309
2021,2,0,2226
2022,2,0,1904
2015,3,0,1235
2016,3,0,1506
2017,3,0,1978
2018,3,0,2386
2019,3,0,2441
2020,3,0,2633
2021,3,0,2507
2022,3,0,2185
2015,4,0,1297
2016,4,0,1474
2017,4,0,1939
2018,4,0,2403
2019,4,0,2326
2020,4,0,2477
2021,4,0,2454
2022,4,0,2147
2015,5,0,1410
2016,5,0,1709
2017,5,0,2149
2018,5,0,2571
2019,5,0,2485
2020,5,0,2420
2021,5,0,2601
2022,5,0,2428
2015,6,0,1360
2016,6,0,1598
2017,6,0,2187
2018,6,0,2368
2019,6,0,2567
2020,6,0,2373
2021,6,0,2267
2022,6,0,2223
2015,7,0,1360
2016,7,0,1817
2017,7,0,2015
2018,7,0,2640
2019,7,0,2554
2020,7,0,2476
2021,7,0,2408
2015,8,0,1516
2016,8,0,1901
2017,8,0,2113
2018,8,0,2566
2019,8,0,2495
2020,8,0,2554
2021,8,0,2400
2015,9,0,1383
2016,9,0,1907
2017,9,0,2162
2018,9,0,2583
2019,9,0,2403
2020,9,0,2296
2021,9,0,2320
2015,10,0,1352
2016,10,0,1774
2017,10,0,2362
2018,10,0,2479
2019,10,0,2435
2020,10,0,2413
2021,10,0,2341
2015,11,0,1426
2016,11,0,1808
2017,11,0,2189
2018,11,0,2374
2019,11,0,2465
2020,11,0,2247
2021,11,0,2146
2015,12,0,1366
2016,12,0,1799
2017,12,0,2222
2018,12,0,2478
2019,12,0,2430
2020,12,0,2258
2021,12,0,2272
2015,0,1,38
2016,0,1,39
2017,0,1,82
2018,0,1,75
2019,0,1,91
2020,0,1,72
2021,0,1,75
2022,0,1,28
2015,0,2,821
2016,0,2,1168
2017,0,2,2084
2018,0,2,2798
2019,0,2,2606
2020,0,2,2628
2021,0,2,2664
2022,0,2,1173
2015,0,3,151
2016,0,3,216
2017,0,3,610
2018,0,3,162
2019,0,3,81
2020,0,3,62
2021,0,3,48
2022,0,3,21
2015,0,4,49
2016,0,4,81
2017,0,4,66
2018,0,4,69
2019,0,4,73
2020,0,4,77
2021,0,4,85
2022,0,4,34
2015,0,5,278
2016,0,5,212
2017,0,5,222
2018,0,5,229
2019,0,5,222
2020,0,5,194
2021,0,5,137
2022,0,5,65
2015,0,6,162
2016,0,6,502
2017,0,6,698
2018,0,6,617
2019,0,6,661
2020,0,6,544
2021,0,6,474
2022,0,6,381
2015,0,7,502
2016,0,7,468
2017,0,7,475
2018,0,7,562
2019,0,7,525
2020,0,7,419
2021,0,7,429
2022,0,7,198
2015,0,8,945
2016,0,8,1232
2017,0,8,1566
2018,0,8,1807
2019,0,8,2167
2020,0,8,2294
2021,0,8,2056
2022,0,8,759
2015,0,9,798
2016,0,9,906
2017,0,9,1048
2018,0,9,1364
2019,0,9,1396
2020,0,9,1128
2021,0,9,920
2022,0,9,324
2015,0,10,236
2016,0,10,236
2017,0,10,216
2018,0,10,180
2019,0,10,150
2020,0,10,143
2021,0,10,128
2022,0,10,57
2015,0,11,863
2016,0,11,947
2017,0,11,1084
2018,0,11,2609
2019,0,11,2775
2020,0,11,3359
2021,0,11,2823
2022,0,11,1259
2015,0,12,2016
2016,0,12,2213
2017,0,12,2310
2018,0,12,2222
2019,0,12,1579
2020,0,12,1222
2021,0,12,1165
2022,0,12,558
2015,0,13,146
2016,0,13,135
2017,0,13,184
2018,0,13,203
2019,0,13,287
2020,0,13,296
2021,0,13,241
2022,0,13,154
2015,0,14,957
2016,0,14,1105
2017,0,14,1342
2018,0,14,1960
2019,0,14,2017
2020,0,14,1754
2021,0,14,1822
2022,0,14,776
2015,0,15,2021
2016,0,15,2054
2017,0,15,2031
2018,0,15,2349
