"ANIO","CVE_ENT","CVE_MES","DELITOS","POB","INDICADOR"
2017,21,7,2,6413391,0.0311847507816068
2017,21,9,3,6413391,0.0467771261724102
2017,21,8,3,6413391,0.0467771261724102
2017,21,11,6,6413391,0.0935542523448204
2017,21,2,4,6413391,0.0623695015632136
2017,22,2,0,2156167,0
2017,22,11,0,2156167,0
2017,22,6,0,2156167,0
2017,22,3,1,2156167,0.0463785968341042
2017,22,10,1,2156167,0.0463785968341042
2017,22,9,1,2156167,0.0463785968341042
2017,22,7,3,2156167,0.139135790502313
2017,22,4,0,2156167,0
2017,22,12,1,2156167,0.0463785968341042
2017,22,8,0,2156167,0
2017,22,5,2,2156167,0.0927571936682084
2017,22,0,11,2156167,0.510164565175146
2017,22,1,2,2156167,0.0927571936682084
2017,23,10,1,1605362,0.0622912464602999
2017,23,7,5,1605362,0.3114562323015
2017,23,0,20,1605362,1.245824929206
2017,23,12,5,1605362,0.3114562323015
2017,23,9,1,1605362,0.0622912464602999
2017,23,4,0,1605362,0
2017,23,11,1,1605362,0.0622912464602999
2017,23,2,1,1605362,0.0622912464602999
2017,23,3,2,1605362,0.1245824929206
2017,23,8,1,1605362,0.0622912464602999
2017,23,5,2,1605362,0.1245824929206
2017,23,6,1,1605362,0.0622912464602999
2017,23,1,0,1605362,0
2017,24,6,6,2803692,0.214003535338404
2017,24,1,1,2803692,0.035667255889734
2017,24,8,5,2803692,0.17833627944867
2017,24,2,4,2803692,0.142669023558936
2017,24,0,28,2803692,0.998683164912551
2017,24,12,2,2803692,0.0713345117794679
2017,24,7,2,2803692,0.0713345117794679
2017,24,10,3,2803692,0.107001767669202
2017,24,4,2,2803692,0.0713345117794679
2017,24,9,1,2803692,0.035667255889734
2017,24,3,0,2803692,0
2017,24,5,0,2803692,0
2017,24,11,2,2803692,0.0713345117794679
2017,25,0,14,3077430,0.454925051097832
2017,25,11,2,3077430,0.0649892930139759
2017,25,2,0,3077430,0
2017,25,12,1,3077430,0.032494646506988
2017,25,5,0,3077430,0
2017,25,4,1,3077430,0.032494646506988
2017,25,3,0,3077430,0
2017,25,9,0,3077430,0
2017,25,1,2,3077430,0.0649892930139759
2017,25,6,2,3077430,0.0649892930139759
2017,25,10,3,3077430,0.0974839395209639
2017,25,8,2,3077430,0.0649892930139759
2017,25,7,1,3077430,0.032494646506988
2017,26,3,0,2961810,0
2017,26,4,0,2961810,0
2017,26,10,1,2961810,0.0337631380811058
2017,26,5,0,2961810,0
2017,26,0,2,2961810,0.0675262761622116
2017,26,8,0,2961810,0
2017,26,9,0,2961810,0
2017,26,1,0,2961810,0
2017,26,12,0,2961810,0
2017,26,11,0,2961810,0
2017,26,7,1,2961810,0.0337631380811058
2017,26,6,0,2961810,0
2017,26,2,0,2961810,0
2017,27,12,5,2486932,0.201050933439274
2017,27,6,12,2486932,0.482522240254257
2017,27,5,11,2486932,0.442312053566402
2017,27,10,5,2486932,0.201050933439274
2017,27,8,5,2486932,0.201050933439274
2017,27,4,6,2486932,0.241261120127129
2017,27,1,5,2486932,0.201050933439274
2017,27,11,7,2486932,0.281471306814983
2017,27,9,4,2486932,0.160840746751419
2017,27,0,77,2486932,3.09618437496482
2017,27,7,3,2486932,0.120630560063564
2017,27,2,6,2486932,0.241261120127129
