"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2021,2,18,6
2022,2,18,32
2015,3,18,46
2016,3,18,12
2017,3,18,33
2018,3,18,22
2019,3,18,30
2020,3,18,13
2021,3,18,4
2022,3,18,17
2015,4,18,38
2016,4,18,11
2017,4,18,15
2018,4,18,36
2019,4,18,25
2020,4,18,5
2021,4,18,2
2022,4,18,11
2015,5,18,53
2016,5,18,17
2017,5,18,25
2018,5,18,19
2019,5,18,42
2020,5,18,7
2021,5,18,5
2022,5,18,33
2015,6,18,46
2016,6,18,15
2017,6,18,15
2018,6,18,25
2019,6,18,37
2020,6,18,10
2021,6,18,13
2022,6,18,28
2015,7,18,51
2016,7,18,14
2017,7,18,23
2018,7,18,32
2019,7,18,29
2020,7,18,14
2021,7,18,16
2015,8,18,38
2016,8,18,17
2017,8,18,30
2018,8,18,27
2019,8,18,23
2020,8,18,13
2021,8,18,33
2015,9,18,42
2016,9,18,24
2017,9,18,9
2018,9,18,36
2019,9,18,30
2020,9,18,14
2021,9,18,28
2015,10,18,38
2016,10,18,23
2017,10,18,14
2018,10,18,22
2019,10,18,23
2020,10,18,8
2021,10,18,25
2015,11,18,53
2016,11,18,23
2017,11,18,18
2018,11,18,26
2019,11,18,22
2020,11,18,8
2021,11,18,26
2015,12,18,43
2016,12,18,19
2017,12,18,15
2018,12,18,12
2019,12,18,17
2020,12,18,3
2021,12,18,18
2015,1,19,208
2016,1,19,108
2017,1,19,155
2018,1,19,248
2019,1,19,240
2020,1,19,272
2021,1,19,416
2022,1,19,307
2015,2,19,194
2016,2,19,129
2017,2,19,239
2018,2,19,213
2019,2,19,227
2020,2,19,284
2021,2,19,392
2022,2,19,356
2015,3,19,202
2016,3,19,136
2017,3,19,282
2018,3,19,249
2019,3,19,276
2020,3,19,331
2021,3,19,401
2022,3,19,430
2015,4,19,146
2016,4,19,145
2017,4,19,170
2018,4,19,170
2019,4,19,260
2020,4,19,375
2021,4,19,344
2022,4,19,447
2015,5,19,204
2016,5,19,130
2017,5,19,200
2018,5,19,233
2019,5,19,280
2020,5,19,305
2021,5,19,361
2022,5,19,475
2015,6,19,185
2016,6,19,137
2017,6,19,204
2018,6,19,185
2019,6,19,310
2020,6,19,279
2021,6,19,307
2022,6,19,492
2015,7,19,125
2016,7,19,133
2017,7,19,182
2018,7,19,190
2019,7,19,421
2020,7,19,245
2021,7,19,373
2015,8,19,104
2016,8,19,165
2017,8,19,270
2018,8,19,217
2019,8,19,313
2020,8,19,340
2021,8,19,335
2015,9,19,112
2016,9,19,132
2017,9,19,192
2018,9,19,199
2019,9,19,306
2020,9,19,397
2021,9,19,363
2015,10,19,101
2016,10,19,136
2017,10,19,281
2018,10,19,228
2019,10,19,319
2020,10,19,368
2021,10,19,392
2015,11,19,139
2016,11,19,120
2017,11,19,193
2018,11,19,197
2019,11,19,279
2020,11,19,335
2021,11,19,329
2015,12,19,129
2016,12,19,140
2017,12,19,231
2018,12,19,218
2019,12,19,254
2020,12,19,338
2021,12,19,356
2015,1,20,0
2016,1,20,60
2017,1,20,24
2018,1,20,41
2019,1,20,27
2020,1,20,29
2021,1,20,23
2022,1,20,24
2015,2,20,9
2016,2,20,44
2017,2,20,26
2018,2,20,41
2019,2,20,32
2020,2,20,23
2021,2,20,22
2022,2,20,21
2015,3,20,0
2016,3,20,58
2017,3,20,24
2018,3,20,40
2019,3,20,30
2020,3,20,35
2021,3,20,23
2022,3,20,23
2015,4,20,0
2016,4,20,24
2017,4,20,22
2018,4,20,28
2019,4,20,30
2020,4,20,21
2021,4,20,23
2022,4,20,27
2015,5,20,9
2016,5,20,20
2017,5,20,13
2018,5,20,28
2019,5,20,33
2020,5,20,18
2021,5,20,26
2022,5,20,28
2015,6,20,0
2016,6,20,31
2017,6,20,7
2018,6,20,27
2019,6,20,33
2020,6,20,17
2021,6,20,18
2022,6,20,28
2015,7,20,0
2016,7,20,22
2017,7,20,14
2018,7,20,16
2019,7,20,26
2020,7,20,16
2021,7,20,18
2015,8,20,8
2016,8,20,18
2017,8,20,36
2018,8,20,31
2019,8,20,51
2020,8,20,28
2021,8,20,26
2015,9,20,0
2016,9,20,15
2017,9,20,21
2018,9,20,20
2019,9,20,44
2020,9,20,25
2021,9,20,34
2015,10,20,0
2016,10,20,0
2017,10,20,18
2018,10,20,21
2019,10,20,29
2020,10,20,17
2021,10,20,35
2015,11,20,10
2016,11,20,12
2017,11,20,20
2018,11,20,19
2019,11,20,20
2020,11,20,14
2021,11,20,17
2015,12,20,0
2016,12,20,20
2017,12,20,21
2018,12,20,16
2019,12,20,21
2020,12,20,11
2021,12,20,16
2015,1,21,40
2016,1,21,53
2017,1,21,31
2018,1,21,17
2019,1,21,31
2020,1,21,55
2021,1,21,188
2022,1,21,175
2015,2,21,55
2016,2,21,90
2017,2,21,35
2018,2,21,12
2019,2,21,24
2020,2,21,47
2021,2,21,195
2022,2,21,180
2015,3,21,67
2016,3,21,70
2017,3,21,31
2018,3,21,27
2019,3,21,37
2020,3,21,51
2021,3,21,245
2022,3,21,202
2015,4,21,400
2016,4,21,63
2017,4,21,41
2018,4,21,31
2019,4,21,32
2020,4,21,93
2021,4,21,171
2022,4,21,196
2015,5,21,490
2016,5,21,59
2017,5,21,32
2018,5,21,33
2019,5,21,43
2020,5,21,111
2021,5,21,134
2022,5,21,221
2015,6,21,485
2016,6,21,32
2017,6,21,48
2018,6,21,16
2019,6,21,38
2020,6,21,104
2021,6,21,107
2022,6,21,198
2015,7,21,357
2016,7,21,22
2017,7,21,49
2018,7,21,15
2019,7,21,47
2020,7,21,122
2021,7,21,117
2015,8,21,305
2016,8,21,32
2017,8,21,33
2018,8,21,16
2019,8,21,37
2020,8,21,120
2021,8,21,102
2015,9,21,74
2016,9,21,22
2017,9,21,28
2018,9,21,20
2019,9,21,47
2020,9,21,131
2021,9,21,102
2015,10,21,399
2016,10,21,13
2017,10,21,12
2018,10,21,20
2019,10,21,55
2020,10,21,160
2021,10,21,132
2015,11,21,35
2016,11,21,42
2017,11,21,38
2018,11,21,24
2019,11,21,53
2020,11,21,129
2021,11,21,113
2015,12,21,426
2016,12,21,20
2017,12,21,335
2018,12,21,22
2019,12,21,40
2020,12,21,150
2021,12,21,134
2015,1,22,21
2016,1,22,62
2017,1,22,97
2018,1,22,85
2019,1,22,139
2020,1,22,133
2021,1,22,88
2022,1,22,98
2015,2,22,22
2016,2,22,84
2017,2,22,74
2018,2,22,79
2019,2,22,133
2020,2,22,122
2021,2,22,79
2022,2,22,93
2015,3,22,18
2016,3,22,79
2017,3,22,91
2018,3,22,85
2019,3,22,138
2020,3,22,102
2021,3,22,117
2022,3,22,93
2015,4,22,19
2016,4,22,63
2017,4,22,66
2018,4,22,98
2019,4,22,139
2020,4,22,77
2021,4,22,100
2022,4,22,99
2015,5,22,18
2016,5,22,42
2017,5,22,81
2018,5,22,92
2019,5,22,165
2020,5,22,78
2021,5,22,76
2022,5,22,123
2015,6,22,18
2016,6,22,61
2017,6,22,84
2018,6,22,83
2019,6,22,158
2020,6,22,72
2021,6,22,88
2022,6,22,140
2015,7,22,10
2016,7,22,72
2017,7,22,91
2018,7,22,106
2019,7,22,152
2020,7,22,79
2021,7,22,97
2015,8,22,7
2016,8,22,74
2017,8,22,70
2018,8,22,112
2019,8,22,119
2020,8,22,89
2021,8,22,108
2015,9,22,10
2016,9,22,72
2017,9,22,58
2018,9,22,97
2019,9,22,117
2020,9,22,106
2021,9,22,70
2015,10,22,30
2016,10,22,68
2017,10,22,67
2018,10,22,115
2019,10,22,126
2020,10,22,97
2021,10,22,140
2015,11,22,30
2016,11,22,71
2017,11,22,82
2018,11,22,88
2019,11,22,107
2020,11,22,90
2021,11,22,82
2015,12,22,21
2016,12,22,78
2017,12,22,81
2018,12,22,109
2019,12,22,86
2020,12,22,89
2021,12,22,109
2015,1,23,70
2016,1,23,27
2017,1,23,47
2018,1,23,29
2019,1,23,70
2020,1,23,107
2021,1,23,101
2022,1,23,161
2015,2,23,77
2016,2,23,43
2017,2,23,42
2018,2,23,39
2019,2,23,75
2020,2,23,93
2021,2,23,90
2022,2,23,139
2015,3,23,60
2016,3,23,54
2017,3,23,32
2018,3,23,26
2019,3,23,89
2020,3,23,96
2021,3,23,107
2022,3,23,173
2015,4,23,65
2016,4,23,77
2017,4,23,50
2018,4,23,35
2019,4,23,77
2020,4,23,70
2021,4,23,80
2022,4,23,133
2015,5,23,41
2016,5,23,41
2017,5,23,35
2018,5,23,36
2019,5,23,100
2020,5,23,86
2021,5,23,109
2022,5,23,157
2015,6,23,51
2016,6,23,34
2017,6,23,21
2018,6,23,55
2019,6,23,88
2020,6,23,87
2021,6,23,83
2022,6,23,149
2015,7,23,31
2016,7,23,51
2017,7,23,20
2018,7,23,70
2019,7,23,105
2020,7,23,102
2021,7,23,87
2015,8,23,37
2016,8,23,39
2017,8,23,17
2018,8,23,48
2019,8,23,76
2020,8,23,90
2021,8,23,93
2015,9,23,30
2016,9,23,50
2017,9,23,12
2018,9,23,35
2019,9,23,84
2020,9,23,80
2021,9,23,114
2015,10,23,33
2016,10,23,55
2017,10,23,17
2018,10,23,47
2019,10,23,95
2020,10,23,86
2021,10,23,143
2015,11,23,38
2016,11,23,52
2017,11,23,15
2018,11,23,48
2019,11,23,98
2020,11,23,63
2021,11,23,131
2015,12,23,24
2016,12,23,59
2017,12,23,25
2018,12,23,32
2019,12,23,71
2020,12,23,68
2021,12,23,141
2015,1,24,24
2016,1,24,38
2017,1,24,22
2018,1,24,35
2019,1,24,68
2020,1,24,117
2021,1,24,99
2022,1,24,112
2015,2,24,32
2016,2,24,40
2017,2,24,18
2018,2,24,38
2019,2,24,63
2020,2,24,92
2021,2,24,101
2022,2,24,111
2015,3,24,9
2016,3,24,25
2017,3,24,17
2018,3,24,36
2019,3,24,53
2020,3,24,119
2021,3,24,106
2022,3,24,127
2015,4,24,15
2016,4,24,20
2017,4,24,17
2018,4,24,37
2019,4,24,60
2020,4,24,135
2021,4,24,76
2022,4,24,134
2015,5,24,17
2016,5,24,18
2017,5,24,16
2018,5,24,44
2019,5,24,71
2020,5,24,135
2021,5,24,75
2022,5,24,114
2015,6,24,7
2016,6,24,5
2017,6,24,19
2018,6,24,39
2019,6,24,71
2020,6,24,105
2021,6,24,52
2022,6,24,184
2015,7,24,13
2016,7,24,9
2017,7,24,27
2018,7,24,36
2019,7,24,54
2020,7,24,119
2021,7,24,65
2015,8,24,3
2016,8,24,13
2017,8,24,36
2018,8,24,51
2019,8,24,55
2020,8,24,145
2021,8,24,71
2015,9,24,1
2016,9,24,13
2017,9,24,34
2018,9,24,60
2019,9,24,79
2020,9,24,117
2021,9,24,56
2015,10,24,7
2016,10,24,13
2017,10,24,27
2018,10,24,49
2019,10,24,66
2020,10,24,114
2021,10,24,107
2015,11,24,1
2016,11,24,17
2017,11,24,21
2018,11,24,40
2019,11,24,57
2020,11,24,69
2021,11,24,114
2015,12,24,13
2016,12,24,13
2017,12,24,15
2018,12,24,38
2019,12,24,82
2020,12,24,90
2021,12,24,100
2015,1,25,110
2016,1,25,37
2017,1,25,36
2018,1,25,78
2019,1,25,52
2020,1,25,55
2021,1,25,13
2022,1,25,8
2015,2,25,86
2016,2,25,50
2017,2,25,53
2018,2,25,50
2019,2,25,58
2020,2,25,42
2021,2,25,13
2022,2,25,12
2015,3,25,106
2016,3,25,52
2017,3,25,80
2018,3,25,71
2019,3,25,41
2020,3,25,33
2021,3,25,19
2022,3,25,15
2015,4,25,122
2016,4,25,41
2017,4,25,78
2018,4,25,72
2019,4,25,55
2020,4,25,17
2021,4,25,19
2022,4,25,16
2015,5,25,110
2016,5,25,31
2017,5,25,87
2018,5,25,87
2019,5,25,66
2020,5,25,14
2021,5,25,12
2022,5,25,14
2015,6,25,55
2016,6,25,17
2017,6,25,83
2018,6,25,76
2019,6,25,48
2020,6,25,14
2021,6,25,7
2022,6,25,13
2015,7,25,53
2016,7,25,8
2017,7,25,87
2018,7,25,82
2019,7,25,42
2020,7,25,10
2021,7,25,6
2015,8,25,50
2016,8,25,19
2017,8,25,83
2018,8,25,52
2019,8,25,49
2020,8,25,16
2021,8,25,10
2015,9,25,64
2016,9,25,24
2017,9,25,71
2018,9,25,55
2019,9,25,61
2020,9,25,19
2021,9,25,10
2015,10,25,59
2016,10,25,53
2017,10,25,77
2018,10,25,69
2019,10,25,49
2020,10,25,23
2021,10,25,13
2015,11,25,61
2016,11,25,37
2017,11,25,72
2018,11,25,59
2019,11,25,54
2020,11,25,10
2021,11,25,13
2015,12,25,63
2016,12,25,17
2017,12,25,50
2018,12,25,42
2019,12,25,39
2020,12,25,16
2021,12,25,10
2015,1,26,156
2016,1,26,270
2017,1,26,30
2018,1,26,59
2019,1,26,55
2020,1,26,271
2021,1,26,224
2022,1,26,203
2015,2,26,227
2016,2,26,294
2017,2,26,29
2018,2,26,69
2019,2,26,79
2020,2,26,214
2021,2,26,281
2022,2,26,225
2015,3,26,244
2016,3,26,289
2017,3,26,168
2018,3,26,46
2019,3,26,65
2020,3,26,315
2021,3,26,298
2022,3,26,202
2015,4,26,216
2016,4,26,270
2017,4,26,96
2018,4,26,47
2019,4,26,135
2020,4,26,284
2021,4,26,248
2022,4,26,146
2015,5,26,242
2016,5,26,291
2017,5,26,75
2018,5,26,42
2019,5,26,166
2020,5,26,124
2021,5,26,243
2022,5,26,169
2015,6,26,201
2016,6,26,119
2017,6,26,77
2018,6,26,41
2019,6,26,109
2020,6,26,191
2021,6,26,247
2022,6,26,174
2015,7,26,195
2016,7,26,123
2017,7,26,141
2018,7,26,38
2019,7,26,155
2020,7,26,195
2021,7,26,255
2015,8,26,140
2016,8,26,24
2017,8,26,99
2018,8,26,35
2019,8,26,128
2020,8,26,217
2021,8,26,228
2015,9,26,195
2016,9,26,45
2017,9,26,57
2018,9,26,24
2019,9,26,155
2020,9,26,239
2021,9,26,263
2015,10,26,265
2016,10,26,28
2017,10,26,75
2018,10,26,168
2019,10,26,162
2020,10,26,255
2021,10,26,250
2015,11,26,239
2016,11,26,30
2017,11,26,48
2018,11,26,65
2019,11,26,314
2020,11,26,242
2021,11,26,247
2015,12,26,267
2016,12,26,55
2017,12,26,41
2018,12,26,64
2019,12,26,87
2020,12,26,225
2021,12,26,229
2015,1,27,1
2016,1,27,0
2017,1,27,1
2018,1,27,10
2019,1,27,15
2020,1,27,11
2021,1,27,8
2022,1,27,4
2015,2,27,0
2016,2,27,0
2017,2,27,1
2018,2,27,13
2019,2,27,12
2020,2,27,5
2021,2,27,1
2022,2,27,3
2015,3,27,0
2016,3,27,0
2017,3,27,0
2018,3,27,11
2019,3,27,20
2020,3,27,9
2021,3,27,12
2022,3,27,0
2015,4,27,0
2016,4,27,0
2017,4,27,0
2018,4,27,9
2019,4,27,10
2020,4,27,4
2021,4,27,3
2022,4,27,2
2015,5,27,0
2016,5,27,0
2017,5,27,1
2018,5,27,9
2019,5,27,6
2020,5,27,1
2021,5,27,2
2022,5,27,5
2015,6,27,0
2016,6,27,1
2017,6,27,6
2018,6,27,8
2019,6,27,5
2020,6,27,7
2021,6,27,4
2022,6,27,6
2015,7,27,0
2016,7,27,1
2017,7,27,5
2018,7,27,9
2019,7,27,14
2020,7,27,9
2021,7,27,3
2015,8,27,0
2016,8,27,2
2017,8,27,7
2018,8,27,8
2019,8,27,8
2020,8,27,6
2021,8,27,3
2015,9,27,0
2016,9,27,10
2017,9,27,3
2018,9,27,8
2019,9,27,16
2020,9,27,7
2021,9,27,4
2015,10,27,0
2016,10,27,9
2017,10,27,6
2018,10,27,14
2019,10,27,7
2020,10,27,13
2021,10,27,5
2015,11,27,0
2016,11,27,7
2017,11,27,5
2018,11,27,17
2019,11,27,6
2020,11,27,6
2021,11,27,3
2015,12,27,0
2016,12,27,26
2017,12,27,6
2018,12,27,15
2019,12,27,4
2020,12,27,9
2021,12,27,0
2015,1,28,96
2016,1,28,71
2017,1,28,28
2018,1,28,21
2019,1,28,23
2020,1,28,18
2021,1,28,21
2022,1,28,13
2015,2,28,88
2016,2,28,55
2017,2,28,35
2018,2,28,31
2019,2,28,14
2020,2,28,20
2021,2,28,19
2022,2,28,15
2015,3,28,95
2016,3,28,51
2017,3,28,26
2018,3,28,27
2019,3,28,21
2020,3,28,17
2021,3,28,12
2022,3,28,17
2015,4,28,62
2016,4,28,65
2017,4,28,28
2018,4,28,22
2019,4,28,17
2020,4,28,14
2021,4,28,13
2022,4,28,14
2015,5,28,74
2016,5,28,55
2017,5,28,46
2018,5,28,14
2019,5,28,26
2020,5,28,11
2021,5,28,10
2022,5,28,24
2015,6,28,64
2016,6,28,33
2017,6,28,34
2018,6,28,19
2019,6,28,24
2020,6,28,15
2021,6,28,9
2022,6,28,12
2015,7,28,50
2016,7,28,19
2017,7,28,42
2018,7,28,27
2019,7,28,20
2020,7,28,20
2021,7,28,7
2015,8,28,61
2016,8,28,24
2017,8,28,17
2018,8,28,32
2019,8,28,16
2020,8,28,16
2021,8,28,21
2015,9,28,73
2016,9,28,24
2017,9,28,28
2018,9,28,16
2019,9,28,23
2020,9,28,21
2021,9,28,12
2015,10,28,67
2016,10,28,38
2017,10,28,23
2018,10,28,17
2019,10,28,16
2020,10,28,17
2021,10,28,12
2015,11,28,73
2016,11,28,21
2017,11,28,16
2018,11,28,21
2019,11,28,8
2020,11,28,17
2021,11,28,15
2015,12,28,51
2016,12,28,21
2017,12,28,28
2018,12,28,14
2019,12,28,15
2020,12,28,8
2021,12,28,13
2015,1,29,0
2016,1,29,8
2017,1,29,5
2018,1,29,11
2019,1,29,10
2020,1,29,17
2021,1,29,20
2022,1,29,9
2015,2,29,0
2016,2,29,7
2017,2,29,5
2018,2,29,12
2019,2,29,12
2020,2,29,20
2021,2,29,14
2022,2,29,16
2015,3,29,0
2016,3,29,6
2017,3,29,3
2018,3,29,11
2019,3,29,10
2020,3,29,18
2021,3,29,13
2022,3,29,16
2015,4,29,1
2016,4,29,10
2017,4,29,3
2018,4,29,6
2019,4,29,12
2020,4,29,21
2021,4,29,13
2022,4,29,24
2015,5,29,8
2016,5,29,4
2017,5,29,3
2018,5,29,7
2019,5,29,10
2020,5,29,32
2021,5,29,22
2022,5,29,15
2015,6,29,12
2016,6,29,5
2017,6,29,2
2018,6,29,12
2019,6,29,9
2020,6,29,19
2021,6,29,18
2022,6,29,20
2015,7,29,10
2016,7,29,1
2017,7,29,3
2018,7,29,9
2019,7,29,9
2020,7,29,22
2021,7,29,17
2015,8,29,9
2016,8,29,2
2017,8,29,5
2018,8,29,10
2019,8,29,18
2020,8,29,15
2021,8,29,16
2015,9,29,6
2016,9,29,2
2017,9,29,4
2018,9,29,6
2019,9,29,13
2020,9,29,14
2021,9,29,16
2015,10,29,5
2016,10,29,2
2017,10,29,5
2018,10,29,8
2019,10,29,15
2020,10,29,8
2021,10,29,21
2015,11,29,11
2016,11,29,0
2017,11,29,5
2018,11,29,9
2019,11,29,13
2020,11,29,16
2021,11,29,11
2015,12,29,6
2016,12,29,3
2017,12,29,5
2018,12,29,6
2019,12,29,20
2020,12,29,16
2021,12,29,5
2015,1,30,1
2016,1,30,3
2017,1,30,10
2018,1,30,36
2019,1,30,39
2020,1,30,42
2021,1,30,85
2022,1,30,77
2015,2,30,6
2016,2,30,9
2017,2,30,17
2018,2,30,27
2019,2,30,54
2020,2,30,52
2021,2,30,74
2022,2,30,136
2015,3,30,4
2016,3,30,10
2017,3,30,12
2018,3,30,25
2019,3,30,35
2020,3,30,66
2021,3,30,69
2022,3,30,121
2015,4,30,6
2016,4,30,4
2017,4,30,20
2018,4,30,25
2019,4,30,24
2020,4,30,42
2021,4,30,54
2022,4,30,122
2015,5,30,7
2016,5,30,4
2017,5,30,15
2018,5,30,29
2019,5,30,32
2020,5,30,42
2021,5,30,72
2022,5,30,139
2015,6,30,11
2016,6,30,3
2017,6,30,20
2018,6,30,43
2019,6,30,44
2020,6,30,45
2021,6,30,56
2022,6,30,124
2015,7,30,9
2016,7,30,5
2017,7,30,37
2018,7,30,27
2019,7,30,40
2020,7,30,53
2021,7,30,101
2015,8,30,8
2016,8,30,3
2017,8,30,33
2018,8,30,33
2019,8,30,27
2020,8,30,66
2021,8,30,66
2015,9,30,9
2016,9,30,4
2017,9,30,29
2018,9,30,38
2019,9,30,33
2020,9,30,45
2021,9,30,81
2015,10,30,11
2016,10,30,8
2017,10,30,31
2018,10,30,28
2019,10,30,56
2020,10,30,62
2021,10,30,128
2015,11,30,8
2016,11,30,3
2017,11,30,43
2018,11,30,21
2019,11,30,56
2020,11,30,58
2021,11,30,111
2015,12,30,0
2016,12,30,3
2017,12,30,29
2018,12,30,19
2019,12,30,55
2020,12,30,71
2021,12,30,80
2015,1,31,1
2016,1,31,32
2017,1,31,54
2018,1,31,26
2019,1,31,33
2020,1,31,22
2021,1,31,8
2022,1,31,36
2015,2,31,0
2016,2,31,20
2017,2,31,32
2018,2,31,16
2019,2,31,27
2020,2,31,29
2021,2,31,13
2022,2,31,33
2015,3,31,0
2016,3,31,14
2017,3,31,45
2018,3,31,27
2019,3,31,47
2020,3,31,13
2021,3,31,15
2022,3,31,23
2015,4,31,19
2016,4,31,20
2017,4,31,36
2018,4,31,20
2019,4,31,19
2020,4,31,7
2021,4,31,20
2022,4,31,21
2015,5,31,24
2016,5,31,19
2017,5,31,36
2018,5,31,17
2019,5,31,27
2020,5,31,10
2021,5,31,14
2022,5,31,27
2015,6,31,23
2016,6,31,23
2017,6,31,3
2018,6,31,22
2019,6,31,46
2020,6,31,12
2021,6,31,22
2022,6,31,40
2015,7,31,22
2016,7,31,19
2017,7,31,43
2018,7,31,9
2019,7,31,44
2020,7,31,8
2021,7,31,33
2015,8,31,22
2016,8,31,19
2017,8,31,23
2018,8,31,15
2019,8,31,33
2020,8,31,8
2021,8,31,15
2015,9,31,27
2016,9,31,18
2017,9,31,18
2018,9,31,22
2019,9,31,26
2020,9,31,20
2021,9,31,19
2015,10,31,4
2016,10,31,14
2017,10,31,22
2018,10,31,15
2019,10,31,22
2020,10,31,16
2021,10,31,23
2015,11,31,23
2016,11,31,41
2017,11,31,25
2018,11,31,18
2019,11,31,26
2020,11,31,12
2021,11,31,22
2015,12,31,14
2016,12,31,31
2017,12,31,33
2018,12,31,20
2019,12,31,38
2020,12,31,8
2021,12,31,19
2015,1,32,15
2016,1,32,9
2017,1,32,11
2018,1,32,33
2019,1,32,33
2020,1,32,23
2021,1,32,22
2022,1,32,28
2015,2,32,5
2016,2,32,9
2017,2,32,11
2018,2,32,35
2019,2,32,25
2020,2,32,20
2021,2,32,21
2022,2,32,21
2015,3,32,7
2016,3,32,12
2017,3,32,16
2018,3,32,38
2019,3,32,29
2020,3,32,37
2021,3,32,24
2022,3,32,20
2015,4,32,6
2016,4,32,13
2017,4,32,10
2018,4,32,21
2019,4,32,29
2020,4,32,22
2021,4,32,35
2022,4,32,24
2015,5,32,5
2016,5,32,10
2017,5,32,19
2018,5,32,37
2019,5,32,26
2020,5,32,28
2021,5,32,30
2022,5,32,42
2015,6,32,5
2016,6,32,4
2017,6,32,7
2018,6,32,18
2019,6,32,25
2020,6,32,25
2021,6,32,25
2022,6,32,38
2015,7,32,6
2016,7,32,6
2017,7,32,15
2018,7,32,29
2019,7,32,13
2020,7,32,29
2021,7,32,31
2015,8,32,5
2016,8,32,6
2017,8,32,22
2018,8,32,45
2019,8,32,30
2020,8,32,27
2021,8,32,36
2015,9,32,18
2016,9,32,7
2017,9,32,20
2018,9,32,28
2019,9,32,32
2020,9,32,27
2021,9,32,33
2015,10,32,8
2016,10,32,13
2017,10,32,33
2018,10,32,19
2019,10,32,22
2020,10,32,28
2021,10,32,24
2015,11,32,7
2016,11,32,13
2017,11,32,41
2018,11,32,31
2019,11,32,29
2020,11,32,25
2021,11,32,15
2015,12,32,6
2016,12,32,14
2017,12,32,27
2018,12,32,25
2019,12,32,37
2020,12,32,11
2021,12,32,18
2015,1,0,2470
2016,1,0,2937
2017,1,0,3472
2018,1,0,4873
2019,1,0,5664
2020,1,0,7117
2021,1,0,7386
2022,1,0,7481
2015,2,0,2531
2016,2,0,2953
2017,2,0,3608
2018,2,0,4766
2019,2,0,5477
2020,2,0,6616
2021,2,0,7101
2022,2,0,7234
2015,3,0,2755
2016,3,0,3053
2017,3,0,3924
2018,3,0,5110
2019,3,0,5644
2020,3,0,6813
2021,3,0,7598
2022,3,0,7999
2015,4,0,3029
2016,4,0,2529
2017,4,0,3571
2018,4,0,4740
2019,4,0,5303
2020,4,0,5539
2021,4,0,6831
2022,4,0,6949
2015,5,0,3062
2016,5,0,2563
2017,5,0,3399
2018,5,0,5002
2019,5,0,5950
2020,5,0,5733
2021,5,0,6626
2022,5,0,7068
2015,6,0,2979
2016,6,0,1808
2017,6,0,3545
2018,6,0,4461
2019,6,0,5797
2020,6,0,6107
2021,6,0,6843
2022,6,0,7206
2015,7,0,2742
2016,7,0,2116
2017,7,0,4012
2018,7,0,4261
2019,7,0,6365
2020,7,0,6654
2021,7,0,6220
2015,8,0,2408
2016,8,0,2081
2017,8,0,4351
2018,8,0,5139
2019,8,0,6532
2020,8,0,6675
2021,8,0,7064
2015,9,0,2190
2016,9,0,2035
2017,9,0,3706
2018,9,0,4866
2019,9,0,5947
2020,9,0,6273
2021,9,0,6901
2015,10,0,2972
2016,10,0,2441
2017,10,0,3994
2018,10,0,5576
2019,10,0,6398
2020,10,0,6384
2021,10,0,6747
2015,11,0,2361
2016,11,0,2643
2017,11,0,3724
2018,11,0,5184
2019,11,0,5667
2020,11,0,6140
2021,11,0,6722
2015,12,0,2899
2016,12,0,2873
2017,12,0,3875
2018,12,0,4610
2019,12,0,5530
2020,12,0,6690
2021,12,0,6232
2015,0,1,614
2016,0,1,717
2017,0,1,842
2018,0,1,1716
2019,0,1,2206
2020,0,1,2099
2021,0,1,1113
2022,0,1,1204
2015,0,2,0
2016,0,2,1763
2017,0,2,5745
2018,0,2,7855
2019,0,2,10307
2020,0,2,9916
2021,0,2,8051
2022,0,2,4861
2015,0,3,604
2016,0,3,462
2017,0,3,644
2018,0,3,641
2019,0,3,479
2020,0,3,436
2021,0,3,435
2022,0,3,272
2015,0,4,58
2016,0,4,66
2017,0,4,152
2018,0,4,90
2019,0,4,116
2020,0,4,111
2021,0,4,145
2022,0,4,103
2015,0,5,2331
2016,0,5,2488
2017,0,5,3256
2018,0,5,6490
2019,0,5,8610
2020,0,5,10072
2021,0,5,9724
2022,0,5,5874
2015,0,6,493
2016,0,6,527
2017,0,6,939
2018,0,6,1148
2019,0,6,1699
2020,0,6,1201
2021,0,6,1420
2022,0,6,1003
2015,0,7,724
2016,0,7,436
2017,0,7,725
2018,0,7,909
2019,0,7,852
2020,0,7,1103
2021,0,7,1487
2022,0,7,1605
2015,0,8,3064
2016,0,8,4791
2017,0,8,8019
2018,0,8,7532
2019,0,8,7602
2020,0,8,7995
2021,0,8,5101
2022,0,8,1741
2015,0,9,1522
2016,0,9,1405
2017,0,9,2625
2018,0,9,5974
2019,0,9,6097
2020,0,9,5404
2021,0,9,4923
2022,0,9,2411
2015,0,10,314
2016,0,10,610
2017,0,10,788
2018,0,10,1079
2019,0,10,893
2020,0,10,746
2021,0,10,955
2022,0,10,428
2015,0,11,3060
2016,0,11,3684
2017,0,11,6567
2018,0,11,8739
2019,0,11,9440
2020,0,11,14932
2021,0,11,23976
2022,0,11,11014
2015,0,12,349
2016,0,12,416
2017,0,12,381
2018,0,12,281
2019,0,12,642
2020,0,12,766
2021,0,12,1073
2022,0,12,386
2015,0,13,111
2016,0,13,187
2017,0,13,256
2018,0,13,270
2019,0,13,422
2020,0,13,363
2021,0,13,786
2022,0,13,271
2015,0,14,5045
2016,0,14,2245
2017,0,14,1868
2018,0,14,2387
2019,0,14,1734
